action,dataset,predicate,llm,deepseek-chat,deepseek-r1:1.5b,deepseek-r1:70b,deepseek-reasoner,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,gpt-oss:20b,grok-3-mini,llama3.1:8b,o3,llama3.3:70b
zero-shot,overall,?A3∅A4,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A3∅A4,gpt-5,0.0,1.0,1.0,1.0,0.0001,1.0,1.0,0.0,0.9997,0.0001,0.0,1.0,0.0,0.0017,1.0,1.0,0.0193,1.0,0.0
zero-shot,overall,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9138
zero-shot,overall,?A3∅A4,gpt-5-nano,0.0024,1.0,1.0,1.0,0.1186,1.0,1.0,0.0146,1.0,0.1496,0.0,0.9988,0.0,1.0,1.0,1.0,0.7379,1.0,0.0015
zero-shot,overall,?A3∅A4,gpt-oss:20b,0.0,1.0,1.0,0.0017,0.0,1.0,0.0807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999,0.0,0.994,0.0
zero-shot,overall,?A3∅A4,grok-3-mini,0.0,1.0,0.9512,0.0,0.0,0.6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,0.0,0.1034,0.0
zero-shot,overall,?A3∅A4,llama3.1:8b,0.0001,1.0,1.0,1.0,0.0323,1.0,1.0,0.0025,1.0,0.0358,0.0,0.9843,0.0,0.2887,1.0,1.0,1.0,1.0,0.0002
zero-shot,overall,?A3∅A4,llama3.3:70b,0.9352,1.0,1.0,1.0,0.9967,1.0,1.0,0.9766,1.0,0.9966,0.0,1.0,0.1098,0.999,1.0,1.0,0.9999,1.0,1.0
zero-shot,overall,?A3∅A4,o3,0.0,1.0,0.9985,0.0,0.0,0.9621,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.9176,0.0,1.0,0.0
zero-shot,overall,?A4=A1|3,deepseek-chat,1.0,0.0,0.0,0.9093,0.0654,1.0,1.0,0.9987,0.0,0.6697,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0003
zero-shot,overall,?A4=A1|3,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,deepseek-reasoner,0.1122,0.0,0.0,1.0,0.0031,1.0,1.0,0.9629,0.0,0.2043,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
zero-shot,overall,?A4=A1|3,gemini-2.0-flash,0.9497,0.0,0.0,0.9979,1.0,1.0,1.0,1.0,0.0,0.9733,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0084
zero-shot,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.119,0.0,0.0,0.0,0.0,1.0,1.0,0.9997,0.0172,0.9995,0.0,0.8295,0.0
zero-shot,overall,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.9002,1.0,0.0008,0.0,0.0,0.0,1.0,1.0,1.0,0.1947,1.0,0.0,0.9866,0.0
zero-shot,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.0019,0.0,0.0,0.0475,0.0,1.0,0.9994,1.0,0.0,0.0061,0.0,1.0,1.0,1.0,0.9891,1.0,0.0,1.0,0.0
zero-shot,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.678
zero-shot,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.3769,0.0,0.0,0.8275,0.0354,1.0,1.0,0.9956,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0002
zero-shot,overall,?A4=A1|3,gpt-4o,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9878
zero-shot,overall,?A4=A1|3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022,0.0001,0.0,0.0001,0.0,0.0,0.0
zero-shot,overall,?A4=A1|3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,1.0,0.252,0.0,0.2184,0.0,0.0011,0.0
zero-shot,overall,?A4=A1|3,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.9999,0.7774,1.0,0.0,0.4622,0.0,0.0077,0.0
zero-shot,overall,?A4=A1|3,gpt-oss:20b,0.0,0.0,0.0,0.0,0.0,0.9868,0.832,0.0144,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9988,0.0
zero-shot,overall,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.9999,0.8076,0.5752,0.0,1.0,0.0,0.0099,0.0
zero-shot,overall,?A4=A1|3,llama3.1:8b,1.0,0.0156,0.0156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,llama3.3:70b,0.9999,0.0,0.0,1.0,0.9959,1.0,1.0,1.0,0.4388,0.9999,0.0288,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
zero-shot,overall,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0,0.1971,0.0174,0.0,0.0,0.0,0.0,1.0,0.9992,0.9941,0.0016,0.9924,0.0,1.0,0.0
zero-shot,qawiki,?A1=A2,deepseek-chat,1.0,0.0,0.0,0.0012,0.9157,0.9564,0.7383,0.0835,0.0007,0.9917,0.9908,1.0,1.0,1.0,0.566,0.939,0.0,0.8659,
zero-shot,qawiki,?A1=A2,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A2,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A2,deepseek-reasoner,0.9999,0.0,0.0,1.0,0.9999,1.0,0.9992,0.9616,0.4073,1.0,1.0,1.0,1.0,1.0,0.9959,1.0,0.0007,0.9997,
zero-shot,qawiki,?A1=A2,gemini-2.0-flash,0.1635,0.0,0.0,0.0004,1.0,0.7077,0.2706,0.0036,0.0001,0.9506,0.935,1.0,1.0,1.0,0.2257,0.6494,0.0,0.5573,
zero-shot,qawiki,?A1=A2,gemini-2.5-flash,0.0925,0.0,0.0,0.0001,0.4278,1.0,0.1537,0.002,0.0,0.86,0.8858,1.0,1.0,1.0,0.1456,0.5,0.0,0.4415,
zero-shot,qawiki,?A1=A2,gemini-2.5-pro,0.4159,0.0,0.0,0.003,0.8463,0.9242,1.0,0.0318,0.0002,0.9856,0.9751,1.0,1.0,1.0,0.4388,0.8852,0.0,0.7743,
zero-shot,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.9682,0.0,0.0,0.1051,0.9993,0.9995,0.9904,1.0,0.0481,0.9999,0.9994,1.0,1.0,1.0,0.9123,0.9992,0.0,0.9917,
zero-shot,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.9999,0.0,0.0,0.7597,1.0,1.0,1.0,0.9846,1.0,1.0,1.0,1.0,1.0,1.0,0.9962,1.0,0.0038,1.0,
zero-shot,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,0.0192,0.0,0.0,0.0,0.1002,0.2204,0.0326,0.0004,0.0,1.0,0.6927,1.0,1.0,1.0,0.0297,0.1684,0.0,0.1611,
zero-shot,qawiki,?A1=A2,gpt-4o,0.0182,0.0,0.0,0.0,0.1037,0.1678,0.0432,0.0016,0.0,0.4007,1.0,1.0,1.0,1.0,0.0106,0.1264,0.0,0.0762,
zero-shot,qawiki,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6494,0.0027,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0028,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.999,1.0,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A2,gpt-oss:20b,0.566,0.0,0.0,0.0121,0.8544,0.9129,0.678,0.1553,0.01,0.9853,0.9953,1.0,1.0,1.0,1.0,0.8945,0.0,0.8659,
zero-shot,qawiki,?A1=A2,grok-3-mini,0.1239,0.0,0.0,0.0001,0.5,0.6399,0.2122,0.0033,0.0001,0.9002,0.9191,1.0,1.0,1.0,0.1744,1.0,0.0,0.5,
zero-shot,qawiki,?A1=A2,llama3.1:8b,1.0,0.0625,0.0625,0.9999,1.0,1.0,1.0,1.0,0.9993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A2,o3,0.2148,0.0,0.0,0.0009,0.5573,0.6706,0.3258,0.0205,0.0002,0.8987,0.9573,1.0,1.0,1.0,0.2148,0.6196,0.0,1.0,
zero-shot,qawiki,?A1=A3+A4,deepseek-chat,1.0,0.0,0.0,0.0835,0.3388,0.8595,0.6494,0.655,0.0577,0.5,1.0,1.0,1.0,1.0,0.9564,0.9943,0.0,0.8761,
zero-shot,qawiki,?A1=A3+A4,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A3+A4,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A3+A4,deepseek-reasoner,0.9682,0.0005,0.0005,1.0,0.9102,0.9987,0.9846,0.9846,0.5,0.9242,1.0,1.0,1.0,1.0,0.9988,1.0,0.0005,0.9978,
zero-shot,qawiki,?A1=A3+A4,gemini-2.0-flash,0.7976,0.0,0.0,0.212,1.0,0.9738,0.8365,0.8463,0.1662,0.7214,1.0,1.0,1.0,1.0,0.9853,0.9996,0.0,0.9564,
zero-shot,qawiki,?A1=A3+A4,gemini-2.5-flash,0.2366,0.0,0.0,0.0059,0.0669,1.0,0.2517,0.2786,0.0036,0.1885,0.9987,1.0,1.0,1.0,0.7709,0.9827,0.0,0.5747,
zero-shot,qawiki,?A1=A3+A4,gemini-2.5-pro,0.5,0.0,0.0,0.0481,0.2786,0.8684,1.0,0.5806,0.0176,0.4225,0.9997,1.0,1.0,1.0,0.9186,0.997,0.0,0.8463,
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.5,0.0,0.0,0.0481,0.2706,0.8365,0.5806,1.0,0.0245,0.4194,0.9998,1.0,1.0,1.0,0.9123,0.998,0.0,0.8275,
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.9793,0.001,0.001,0.7734,0.9283,0.9993,0.9963,0.9936,1.0,0.9534,1.0,1.0,1.0,1.0,0.9997,1.0,0.001,0.9996,
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.655,0.0,0.0,0.1537,0.4225,0.8923,0.7214,0.7294,0.105,1.0,0.9999,1.0,1.0,1.0,0.9552,0.9953,0.0,0.8853,
zero-shot,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0031,0.0008,0.0006,0.0,0.0002,1.0,1.0,1.0,1.0,0.0047,0.068,0.0,0.0008,
zero-shot,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9972,0.1856,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,1.0,0.0002,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837,1.0,1.0,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1=A3+A4,gpt-oss:20b,0.0925,0.0,0.0,0.0041,0.0354,0.3555,0.1481,0.1553,0.0012,0.0877,0.9981,1.0,1.0,1.0,1.0,0.8721,0.0,0.3506,
zero-shot,qawiki,?A1=A3+A4,grok-3-mini,0.0144,0.0,0.0,0.0,0.0017,0.0466,0.0096,0.0073,0.0,0.0119,0.9592,1.0,1.0,1.0,0.2088,1.0,0.0,0.0748,
zero-shot,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1=A3+A4,o3,0.221,0.0,0.0,0.0085,0.0925,0.5747,0.2706,0.2858,0.0022,0.1958,0.9997,1.0,1.0,1.0,0.779,0.9646,0.0,1.0,
zero-shot,qawiki,?A1>A3,deepseek-chat,1.0,0.0,0.0,0.0,0.0011,0.1339,0.032,0.049,0.0408,0.0423,0.0113,0.9999,1.0,0.9994,0.0178,0.2285,0.0,0.0249,
zero-shot,qawiki,?A1>A3,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A3,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A3,deepseek-reasoner,1.0,0.0,0.0,1.0,0.9605,1.0,0.9997,0.9999,0.9996,0.9992,0.984,1.0,1.0,1.0,0.9961,1.0,0.0,0.9981,
zero-shot,qawiki,?A1>A3,gemini-2.0-flash,0.9996,0.0,0.0,0.0719,1.0,0.9865,0.9196,0.967,0.9558,0.9196,0.8129,1.0,1.0,1.0,0.8512,0.9967,0.0,0.8898,
zero-shot,qawiki,?A1>A3,gemini-2.5-flash,0.9124,0.0,0.0,0.0001,0.0267,1.0,0.2088,0.3327,0.2879,0.2483,0.1841,1.0,1.0,1.0,0.151,0.7336,0.0,0.2094,
zero-shot,qawiki,?A1>A3,gemini-2.5-pro,0.9822,0.0,0.0,0.0011,0.1312,0.8721,1.0,0.678,0.6101,0.5561,0.4076,1.0,1.0,1.0,0.446,0.9414,0.0,0.5,
zero-shot,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.9721,0.0,0.0,0.0003,0.0631,0.7646,0.4388,1.0,0.5,0.4415,0.3045,1.0,1.0,1.0,0.3444,0.9002,0.0,0.3804,
zero-shot,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,0.9768,0.0,0.0,0.0012,0.0821,0.7995,0.5,0.6399,1.0,0.5,0.3582,1.0,1.0,1.0,0.383,0.9231,0.0,0.434,
zero-shot,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,0.9748,0.0,0.0,0.0023,0.1312,0.8296,0.5561,0.6706,0.6358,1.0,0.4111,1.0,1.0,1.0,0.4478,0.9196,0.0,0.5,
zero-shot,qawiki,?A1>A3,gpt-4o,0.9944,0.0,0.0,0.0284,0.2629,0.8698,0.68,0.7787,0.7277,0.6735,1.0,1.0,1.0,1.0,0.5912,0.9402,0.0,0.6556,
zero-shot,qawiki,?A1>A3,gpt-5,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9638,0.1856,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,1.0,0.004,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1>A3,gpt-5-nano,0.0016,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.8837,0.9986,1.0,0.0,0.0002,0.0,0.0,
zero-shot,qawiki,?A1>A3,gpt-oss:20b,0.9907,0.0,0.0,0.0088,0.2175,0.908,0.6583,0.7478,0.7243,0.653,0.5,1.0,1.0,1.0,1.0,0.9573,0.0,0.6146,
zero-shot,qawiki,?A1>A3,grok-3-mini,0.8395,0.0,0.0,0.0,0.0077,0.3776,0.1055,0.1684,0.1341,0.1312,0.0941,1.0,1.0,0.9999,0.0762,1.0,0.0,0.0871,
zero-shot,qawiki,?A1>A3,llama3.1:8b,1.0,0.0001,0.0001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A3,o3,0.9864,0.0,0.0,0.0047,0.1704,0.8597,0.6146,0.7288,0.6911,0.6061,0.4469,1.0,1.0,1.0,0.5,0.9519,0.0,1.0,
zero-shot,qawiki,?A1>A4,deepseek-chat,1.0,0.0,0.0,0.0006,0.4449,0.9897,0.004,0.7601,0.0006,0.9987,0.3152,1.0,1.0,1.0,0.8856,0.6026,0.0,0.024,
zero-shot,qawiki,?A1>A4,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A4,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A4,deepseek-reasoner,0.9998,0.0,0.0,1.0,0.9999,1.0,0.8519,1.0,0.5722,1.0,0.9944,1.0,1.0,1.0,1.0,1.0,0.0001,0.9283,
zero-shot,qawiki,?A1>A4,gemini-2.0-flash,0.6611,0.0,0.0,0.0003,1.0,0.9969,0.0069,0.849,0.0002,0.9994,0.3957,1.0,1.0,1.0,0.926,0.7288,0.0,0.0325,
zero-shot,qawiki,?A1>A4,gemini-2.5-flash,0.0192,0.0,0.0,0.0,0.0067,1.0,0.0,0.0462,0.0,0.7193,0.007,1.0,1.0,1.0,0.1013,0.015,0.0,0.0,
zero-shot,qawiki,?A1>A4,gemini-2.5-pro,0.9985,0.0,0.0,0.2434,0.9973,1.0,1.0,0.9999,0.2612,1.0,0.97,1.0,1.0,1.0,1.0,0.9995,0.0,0.7443,
zero-shot,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.3359,0.0,0.0,0.0,0.2307,0.9741,0.0004,1.0,0.0,0.9967,0.181,1.0,1.0,1.0,0.7478,0.3776,0.0,0.0018,
zero-shot,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,0.9998,0.0,0.0,0.5722,0.9999,1.0,0.8316,1.0,1.0,1.0,0.9957,1.0,1.0,1.0,1.0,1.0,0.0001,0.9129,
zero-shot,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.0031,0.0,0.0,0.0,0.0016,0.3638,0.0,0.0077,0.0,1.0,0.0011,1.0,1.0,0.9997,0.0544,0.0043,0.0,0.0,
zero-shot,qawiki,?A1>A4,gpt-4o,0.7648,0.0,0.0,0.0113,0.7017,0.9964,0.0517,0.8728,0.0092,0.9995,1.0,1.0,1.0,1.0,0.9544,0.792,0.0,0.0762,
zero-shot,qawiki,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9231,0.1341,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341,1.0,0.0147,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.9231,0.9934,1.0,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A1>A4,gpt-oss:20b,0.1748,0.0,0.0,0.0,0.1185,0.9405,0.0001,0.3444,0.0,0.968,0.074,1.0,1.0,1.0,1.0,0.2051,0.0,0.0007,
zero-shot,qawiki,?A1>A4,grok-3-mini,0.5,0.0,0.0,0.0,0.3804,0.9928,0.0014,0.7336,0.0001,0.9981,0.2807,1.0,1.0,1.0,0.8642,1.0,0.0,0.0135,
zero-shot,qawiki,?A1>A4,llama3.1:8b,1.0,0.002,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A1>A4,o3,0.9876,0.0,0.0,0.1279,0.9836,1.0,0.3714,0.9994,0.1456,1.0,0.9573,1.0,1.0,1.0,0.9997,0.9937,0.0,1.0,
zero-shot,qawiki,?A3∅A4,deepseek-chat,1.0,1.0,1.0,0.9993,0.6146,1.0,0.9985,0.0963,1.0,0.3359,0.0,0.0483,0.0,0.008,0.9999,1.0,0.9842,0.9998,
zero-shot,qawiki,?A3∅A4,deepseek-r1:1.5b,0.0,1.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
zero-shot,qawiki,?A3∅A4,deepseek-r1:70b,0.0,1.0,1.0,0.0068,0.0,0.221,0.003,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0354,0.1635,0.0002,0.0436,
zero-shot,qawiki,?A3∅A4,deepseek-reasoner,0.0022,1.0,0.9977,1.0,0.0099,0.9786,0.5627,0.0,0.8316,0.0005,0.0,0.0,0.0,0.0,0.7912,0.9599,0.2307,0.8316,
zero-shot,qawiki,?A3∅A4,gemini-2.0-flash,0.5,1.0,1.0,0.9955,1.0,1.0,0.9972,0.0557,0.9999,0.3015,0.0,0.0207,0.0,0.0026,0.9999,1.0,0.973,0.9997,
zero-shot,qawiki,?A3∅A4,gemini-2.5-flash,0.0,1.0,0.8761,0.0494,0.0,1.0,0.0494,0.0,0.2434,0.0,0.0,0.0,0.0,0.0,0.1808,0.5,0.0069,0.2366,
zero-shot,qawiki,?A3∅A4,gemini-2.5-pro,0.004,1.0,0.9992,0.5627,0.0066,0.9786,1.0,0.0001,0.8256,0.0022,0.0,0.0,0.0,0.0,0.8115,0.9552,0.2399,0.8519,
zero-shot,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.9413,1.0,1.0,1.0,0.9703,1.0,1.0,1.0,1.0,0.8472,0.0,0.2906,0.0,0.0883,1.0,1.0,0.9994,1.0,
zero-shot,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0001,1.0,0.9822,0.2612,0.0004,0.8519,0.2664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8192,0.0448,0.566,
zero-shot,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.7601,1.0,1.0,0.9998,0.7825,1.0,0.9991,0.2213,1.0,1.0,0.0,0.099,0.0,0.0199,0.9999,1.0,0.996,1.0,
zero-shot,qawiki,?A3∅A4,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A3∅A4,gpt-5,0.9693,1.0,1.0,1.0,0.9888,1.0,1.0,0.7801,1.0,0.9335,0.0,1.0,0.0,0.1481,1.0,1.0,0.9999,1.0,
zero-shot,qawiki,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A3∅A4,gpt-5-nano,0.9956,1.0,1.0,1.0,0.9988,1.0,1.0,0.9427,1.0,0.9885,0.0,0.9186,0.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A3∅A4,gpt-oss:20b,0.0004,1.0,0.9853,0.3136,0.0005,0.8998,0.2983,0.0,0.6286,0.0002,0.0,0.0,0.0,0.0,1.0,0.8519,0.092,0.6321,
zero-shot,qawiki,?A3∅A4,grok-3-mini,0.0001,1.0,0.9157,0.0814,0.0001,0.655,0.0877,0.0,0.2923,0.0,0.0,0.0,0.0,0.0,0.2434,1.0,0.0158,0.2858,
zero-shot,qawiki,?A3∅A4,llama3.1:8b,0.033,1.0,1.0,0.849,0.0519,0.9975,0.8389,0.0016,0.9795,0.0093,0.0,0.0003,0.0,0.0,0.9481,0.9931,1.0,0.9702,
zero-shot,qawiki,?A3∅A4,o3,0.0006,1.0,0.9822,0.2612,0.0009,0.8595,0.2434,0.0,0.566,0.0001,0.0,0.0,0.0,0.0,0.5,0.8275,0.0586,1.0,
zero-shot,qawiki,?A4=A1|3,deepseek-chat,1.0,0.0,0.0,0.4119,0.3238,0.9878,0.9186,0.5747,0.0096,0.9784,0.0005,1.0,0.9917,0.9983,0.9953,0.9947,0.0,0.7878,
zero-shot,qawiki,?A4=A1|3,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A4=A1|3,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
zero-shot,qawiki,?A4=A1|3,deepseek-reasoner,0.7483,0.0001,0.0001,1.0,0.5,0.9992,0.9867,0.7483,0.0112,0.9795,0.0037,1.0,0.9995,1.0,0.9981,0.9998,0.0001,0.9165,
zero-shot,qawiki,?A4=A1|3,gemini-2.0-flash,0.8204,0.0002,0.0002,0.6964,1.0,0.9995,0.9822,0.8491,0.0287,0.9919,0.0032,1.0,0.9995,0.9999,0.9977,0.9993,0.0002,0.9331,
zero-shot,qawiki,?A4=A1|3,gemini-2.5-flash,0.0288,0.0,0.0,0.0033,0.002,1.0,0.2122,0.0113,0.0,0.3854,0.0,0.9995,0.6399,0.8595,0.57,0.655,0.0,0.061,
zero-shot,qawiki,?A4=A1|3,gemini-2.5-pro,0.1481,0.0,0.0,0.0392,0.0436,0.8852,1.0,0.1239,0.0001,0.6864,0.0,1.0,0.8998,0.9674,0.8447,0.9157,0.0,0.2617,
zero-shot,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.5747,0.0,0.0,0.4119,0.3036,0.9967,0.939,1.0,0.0037,0.9506,0.0005,1.0,0.997,0.9996,0.99,0.9993,0.0,0.8083,
