action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
zero-shot,LC-QuAD,?A4=A1|3,gemini-2.5-flash,0.0,0.0022,0.0008,0.0,0.0,0.0001,0.0001,0.0,0.002,0.655,0.0001,1.0,0.0392,0.0038,0.4159,0.0539,0.061,0.1537
zero-shot,LC-QuAD,?A4=A1|3,gpt-5-nano,0.0001,0.2272,0.0577,0.0001,0.0001,0.0112,0.0106,0.0021,0.1051,0.9941,0.0106,0.9867,1.0,0.3036,0.9888,0.6128,0.623,0.8491
zero-shot,LC-QuAD,?A4=A1|3,deepseek-reasoner,0.0005,0.5,0.1509,0.0005,0.001,0.073,0.0461,0.0112,0.3036,0.998,0.0461,0.9993,0.8491,1.0,0.9915,0.8338,0.8338,0.9331
zero-shot,LC-QuAD,?A4=A1|3,gemini-2.5-pro,0.0,0.0173,0.003,0.0,0.0,0.0002,0.0002,0.0,0.0053,0.7878,0.0005,0.7383,0.0461,0.0262,1.0,0.0835,0.0461,0.2403
zero-shot,LC-QuAD,?A4=A1|3,gpt-5-mini,0.0001,0.212,0.0577,0.0001,0.0001,0.0112,0.0106,0.0009,0.1189,0.9941,0.0154,0.9784,0.6128,0.3145,0.9682,1.0,0.5982,0.8204
zero-shot,LC-QuAD,?A4=A1|3,o3,0.0001,0.2403,0.0577,0.0001,0.0005,0.0112,0.0154,0.0021,0.0898,0.9941,0.0106,0.9739,0.623,0.3145,0.9888,0.5982,1.0,0.7728
zero-shot,LC-QuAD,?A4=A1|3,gpt-5,0.0,0.0835,0.0173,0.0,0.0001,0.0038,0.0022,0.0004,0.0466,0.9461,0.0036,0.9242,0.3036,0.1431,0.8811,0.3238,0.4018,1.0
zero-shot,overall,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,gpt-oss:20b,0.0,1.0,1.0,1.0,0.1986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0036,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,1.0,0.0,0.9999,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,0.0,0.9936,1.0,1.0,1.0
zero-shot,overall,?A1=A2,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8417,0.0011,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,overall,?A1=A2,llama3.1:70b,0.0,0.8213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0367,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,gemini-2.0-flash,0.0,0.0,0.0001,1.0,0.0,1.0,0.7896,1.0,1.0,0.9055,0.4605,0.7524,1.0,0.0,0.1038,1.0,0.8913,1.0
zero-shot,overall,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0,1.0,0.0,0.2294,1.0,1.0,1.0,0.7084,0.1854,0.4614,1.0,0.0,0.0204,1.0,0.7262,1.0
zero-shot,overall,?A1=A2,gpt-4o,0.0,0.0,0.0,0.1734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,overall,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.9991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,overall,?A1=A2,grok-3-mini,0.0,0.0,0.0,1.0,0.0,0.1057,0.3142,1.0,1.0,1.0,0.0801,0.2726,1.0,0.0,0.0057,1.0,0.5254,1.0
zero-shot,overall,?A1=A2,deepseek-chat,0.0,0.0,0.0001,1.0,0.0,0.5657,0.8318,1.0,1.0,0.9291,1.0,0.7918,1.0,0.0,0.1248,1.0,0.9334,1.0
zero-shot,overall,?A1=A2,gemini-2.5-flash,0.0,0.0,0.0,1.0,0.0,0.2686,0.5642,1.0,1.0,0.7482,0.2273,1.0,1.0,0.0,0.026,1.0,0.7692,1.0
zero-shot,overall,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9328
zero-shot,overall,?A1=A2,deepseek-reasoner,0.0,0.9971,1.0,1.0,0.969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,gemini-2.5-pro,0.0,0.0,0.0076,1.0,0.0,0.9074,0.9826,1.0,1.0,0.9953,0.8882,0.9778,1.0,0.0,1.0,1.0,0.9961,1.0
zero-shot,overall,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006
zero-shot,overall,?A1=A2,o3,0.0,0.0,0.0,1.0,0.0,0.121,0.2953,1.0,1.0,0.5,0.0753,0.2507,1.0,0.0,0.0047,1.0,1.0,1.0
zero-shot,overall,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756,0.0,0.0,0.9995,0.0,1.0
zero-shot,overall,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.0002,1.0,0.0,0.0006,0.0935,1.0,0.8787,1.0,0.8806,1.0,1.0,0.0291,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,0.9999,1.0,1.0,0.0,0.6572,0.9905,1.0,1.0,1.0,1.0,1.0,1.0,0.9656,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9121,0.0,0.9587,0.0,0.7174,1.0,0.0,0.0813,1.0,0.1404,1.0
zero-shot,overall,?A1=A3+A4,llama3.1:70b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gemini-2.0-flash,0.0,0.9996,0.3764,1.0,0.0,1.0,0.978,1.0,1.0,1.0,1.0,1.0,1.0,0.9296,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,0.92,0.0121,1.0,0.0,0.0272,1.0,1.0,0.9956,1.0,0.9953,1.0,1.0,0.3158,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0995,0.0,0.0,0.0,1.0,0.0,0.7139,0.0,0.2626,1.0,0.0,0.0049,1.0,0.0132,1.0
zero-shot,overall,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.1383,0.0,1.0,0.0,0.0,0.0056,1.0,1.0,1.0,0.5164,1.0,1.0,0.0016,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.3091,0.0,1.0,0.0,0.1068,1.0,0.0,0.0007,1.0,0.003,1.0
zero-shot,overall,?A1=A3+A4,deepseek-chat,0.0,0.1364,0.0,1.0,0.0,0.0,0.006,1.0,0.5164,1.0,1.0,1.0,1.0,0.0014,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.7588,0.0,0.9057,0.0,1.0,1.0,0.0,0.0233,1.0,0.0625,1.0
zero-shot,overall,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9989,0.0,0.3702
zero-shot,overall,?A1=A3+A4,deepseek-reasoner,0.0,0.9763,0.0417,1.0,0.0,0.0832,0.7146,1.0,0.9988,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gemini-2.5-pro,0.0,0.0,0.0,0.9287,0.0,0.0,0.0,0.996,0.0,0.9994,0.0,0.9804,1.0,0.0,1.0,1.0,0.6965,1.0
zero-shot,overall,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,1.0,0.0,0.0003
zero-shot,overall,?A1=A3+A4,o3,0.0,0.0,0.0,0.8746,0.0,0.0,0.0,0.9889,0.0,0.9976,0.0,0.9458,1.0,0.0,0.3297,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523,0.0,0.0,0.9997,0.0,1.0
zero-shot,overall,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gpt-oss:20b,0.0,1.0,1.0,1.0,0.0,0.9956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,0.9993,0.0,0.0014,0.9677,1.0,0.9985,1.0,0.4641,0.9971,1.0,0.0,0.0814,1.0,0.9997,1.0
zero-shot,overall,?A1>A3,mistral-small:24b,0.0,0.0,0.0009,1.0,0.0,0.0,0.0699,0.9902,0.3736,0.9261,0.0004,0.2873,1.0,0.0,0.0,1.0,0.5236,1.0
zero-shot,overall,?A1>A3,llama3.1:70b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gemini-2.0-flash,0.0,0.0052,0.9988,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9985,1.0,1.0,0.171,0.9439,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.0,0.0369,0.9377,0.0,0.0,1.0,0.9999,0.8961,0.999,0.0294,0.8426,1.0,0.0,0.0007,1.0,0.9644,1.0
zero-shot,overall,?A1>A3,gpt-4o,0.0,0.0,0.0,0.0115,0.0,0.0,0.0001,1.0,0.0067,0.2484,0.0,0.004,1.0,0.0,0.0,1.0,0.023,1.0
zero-shot,overall,?A1>A3,gpt-4.1-2025-04-14,0.0,0.0,0.0018,0.6484,0.0,0.0,0.1155,0.9943,1.0,0.9679,0.001,0.4159,1.0,0.0,0.0,1.0,0.7357,1.0
zero-shot,overall,?A1>A3,grok-3-mini,0.0,0.0,0.0,0.0825,0.0,0.0,0.0012,0.7699,0.0367,1.0,0.0,0.0196,1.0,0.0,0.0,1.0,0.113,1.0
zero-shot,overall,?A1>A3,deepseek-chat,0.0,0.0,0.5597,0.9996,0.0,0.0018,0.9744,1.0,0.9992,1.0,1.0,0.9984,1.0,0.0001,0.0974,1.0,0.9999,1.0
zero-shot,overall,?A1>A3,gemini-2.5-flash,0.0,0.0,0.0035,0.7325,0.0,0.0,0.1725,0.9966,0.6076,0.9832,0.0019,1.0,1.0,0.0,0.0,1.0,0.811,1.0
zero-shot,overall,?A1>A3,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4628,0.0,0.5608
zero-shot,overall,?A1>A3,deepseek-reasoner,0.0,0.0588,1.0,1.0,0.0,0.8442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gemini-2.5-pro,0.0,0.0,0.9272,1.0,0.0,0.0632,0.9994,1.0,1.0,1.0,0.9126,1.0,1.0,0.0057,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618,0.0,0.0,1.0,0.0,0.6095
zero-shot,overall,?A1>A3,o3,0.0,0.0,0.0004,0.5,0.0,0.0,0.0406,0.9801,0.2843,0.8984,0.0002,0.2059,1.0,0.0,0.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634,0.0,0.0,0.4144,0.0,1.0
zero-shot,overall,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,gpt-oss:20b,0.0,1.0,0.9998,1.0,0.0,0.9851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0371,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,0.0002,1.0,1.0,0.0,0.0906,0.8171,1.0,0.8714,1.0,0.9868,0.9994,1.0,0.0,0.8935,1.0,0.8739,1.0
zero-shot,overall,?A1>A4,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8904,0.0,0.1774,0.0001,0.0046,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,overall,?A1>A4,llama3.1:70b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,gemini-2.0-flash,0.0,0.0175,0.9192,1.0,0.0,1.0,0.9891,1.0,0.9947,1.0,0.9999,1.0,1.0,0.0,0.9961,1.0,0.9955,1.0
zero-shot,overall,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.1999,1.0,0.0,0.0129,1.0,1.0,0.6087,1.0,0.9152,0.9912,1.0,0.0,0.6583,1.0,0.5967,1.0
zero-shot,overall,?A1>A4,gpt-4o,0.0,0.0,0.0,0.1213,0.0,0.0,0.0,1.0,0.0,0.0135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,overall,?A1>A4,gpt-4.1-2025-04-14,0.0,0.0,0.1419,1.0,0.0,0.0064,0.415,1.0,1.0,0.9999,0.8719,0.9824,1.0,0.0,0.5613,1.0,0.5,1.0
zero-shot,overall,?A1>A4,grok-3-mini,0.0,0.0,0.0,0.8377,0.0,0.0,0.0,0.9884,0.0001,1.0,0.0047,0.0466,1.0,0.0,0.0001,1.0,0.0001,1.0
zero-shot,overall,?A1>A4,deepseek-chat,0.0,0.0,0.0154,0.9999,0.0,0.0002,0.0947,1.0,0.1414,0.996,1.0,0.8421,1.0,0.0,0.1719,1.0,0.1592,1.0
zero-shot,overall,?A1>A4,gemini-2.5-flash,0.0,0.0,0.0008,0.9962,0.0,0.0,0.0104,1.0,0.0204,0.959,0.173,1.0,1.0,0.0,0.0238,1.0,0.0211,1.0
zero-shot,overall,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999,0.0,0.9138
zero-shot,overall,?A1>A4,deepseek-reasoner,0.0,0.9678,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,gemini-2.5-pro,0.0,0.0,0.1181,1.0,0.0,0.0047,0.365,1.0,0.4632,0.9999,0.8432,0.9795,1.0,0.0,1.0,1.0,0.463,1.0
zero-shot,overall,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,1.0,0.0,0.0087
zero-shot,overall,?A1>A4,o3,0.0,0.0,0.1394,1.0,0.0,0.0055,0.4271,1.0,0.5248,0.9999,0.855,0.9819,1.0,0.0,0.5615,1.0,1.0,1.0
zero-shot,overall,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962,0.0,0.0,0.9927,0.0,1.0
zero-shot,overall,?A3∅A4,llama3.1:8b,1.0,0.1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.0,0.5806,0.0,0.0156,0.0045,0.0,0.9913,0.0
zero-shot,overall,?A3∅A4,gpt-oss:20b,0.9026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9308,0.0,0.1868,0.0849,0.0,0.9998,0.0
zero-shot,overall,?A3∅A4,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,0.0,1.0,0.6941,0.0,0.7346,0.8388,1.0,0.0,1.0,1.0,1.0,1.0,0.3709,1.0,1.0
zero-shot,overall,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A3∅A4,llama3.1:70b,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0063,1.0,1.0,0.0,1.0,0.9754
zero-shot,overall,?A3∅A4,gemini-2.0-flash,1.0,1.0,0.3272,0.0,1.0,1.0,0.0,0.5592,0.7049,1.0,0.0,1.0,0.9999,1.0,1.0,0.2152,1.0,1.0
zero-shot,overall,?A3∅A4,gpt-4.1-mini-2025-04-14,1.0,1.0,1.0,0.0001,1.0,1.0,1.0,1.0,1.0,1.0,0.4172,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
zero-shot,overall,?A3∅A4,gpt-4o,1.0,1.0,0.2853,0.0,1.0,0.4644,0.0,1.0,0.6538,1.0,0.0,1.0,0.9999,1.0,1.0,0.1714,1.0,1.0
zero-shot,overall,?A3∅A4,gpt-4.1-2025-04-14,1.0,1.0,0.1763,0.0,1.0,0.3173,0.0,0.3689,1.0,1.0,0.0,1.0,0.9994,1.0,1.0,0.098,1.0,1.0
zero-shot,overall,?A3∅A4,grok-3-mini,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.1408,0.0
zero-shot,overall,?A3∅A4,deepseek-chat,1.0,1.0,1.0,0.0002,1.0,1.0,0.606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
zero-shot,overall,?A3∅A4,gemini-2.5-flash,0.4514,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.0,1.0,0.0,0.0083,0.0016,0.0,0.9874,0.0
zero-shot,overall,?A3∅A4,gpt-5-nano,1.0,1.0,0.0,0.0,0.9947,0.0002,0.0,0.0002,0.0008,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
zero-shot,overall,?A3∅A4,deepseek-reasoner,0.9872,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9933,0.0,1.0,0.3347,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gemini-2.5-pro,0.9964,0.9267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9988,0.0,0.693,1.0,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gpt-5-mini,1.0,1.0,0.6515,0.0,1.0,0.8015,0.0002,0.8437,0.912,1.0,0.0001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A3∅A4,o3,0.0109,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8783,0.0,0.0157,0.0,0.0,0.0,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gpt-5,1.0,1.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
zero-shot,overall,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gpt-oss:20b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,1.0,0.0004,1.0,1.0,0.8562,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.0,0.0146,0.9638,0.9949,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,mistral-small:24b,0.0,1.0,1.0,1.0,0.9997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,llama3.1:70b,0.0,1.0,0.9904,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gemini-2.0-flash,0.0,1.0,0.0492,0.0,0.0,1.0,0.8085,0.969,1.0,1.0,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0075,0.0,0.0,0.2302,1.0,0.8608,1.0,1.0,0.9973,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gpt-4o,0.0,1.0,0.0003,0.0,0.0,0.0412,0.1695,1.0,1.0,1.0,0.958,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0002,1.0,1.0,0.7938,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1605,0.0,0.0,0.0011,0.0,0.0004,0.1295
zero-shot,overall,?A4=A1|3,deepseek-chat,0.0,0.9997,0.0,0.0,0.0,0.0003,0.0039,0.0539,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568,0.0,1.0,0.0,0.0,0.0188,0.0,0.0085,0.4561
zero-shot,overall,?A4=A1|3,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9814,0.0013,0.9656,1.0
zero-shot,overall,?A4=A1|3,deepseek-reasoner,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.2347,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.0,0.9844,0.0225,0.0,1.0,0.0,0.4075,0.9765
zero-shot,overall,?A4=A1|3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.999,0.0001,1.0,1.0,1.0,1.0
zero-shot,overall,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.0,0.993,0.0408,0.0,0.6225,0.0,1.0,0.9883
zero-shot,overall,?A4=A1|3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853,0.0,0.5729,0.0,0.0,0.0279,0.0,0.0142,1.0
zero-shot,qawiki,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A1=A2,gpt-oss:20b,0.0,1.0,0.8544,1.0,0.4278,0.9002,0.9597,1.0,0.98,0.9972,0.6962,0.9605,1.0,0.0494,0.8544,1.0,0.9808,1.0
zero-shot,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.2257,1.0,1.0,0.0925,0.655,0.8569,1.0,0.9252,0.9832,0.2923,0.8519,1.0,0.0026,0.566,1.0,0.8837,1.0
zero-shot,qawiki,?A1=A2,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1958,0.0001,0.0013,0.0,0.0,0.9639,0.0,0.0,1.0,0.0002,1.0
zero-shot,qawiki,?A1=A2,llama3.1:70b,0.0,0.7077,0.9564,1.0,1.0,0.9784,0.9967,1.0,0.9992,0.9997,0.8365,0.9917,1.0,0.0577,0.9449,1.0,0.997,1.0
zero-shot,qawiki,?A1=A2,gemini-2.0-flash,0.0,0.1684,0.5,1.0,0.0539,1.0,0.7878,0.9999,0.8923,0.9734,0.221,0.8192,1.0,0.0012,0.5,1.0,0.8544,1.0
zero-shot,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0769,0.2617,1.0,0.0113,0.345,1.0,0.9997,0.7709,0.9231,0.0758,0.6358,1.0,0.0002,0.3089,1.0,0.7443,1.0
zero-shot,qawiki,?A1=A2,gpt-4o,0.0,0.0,0.0001,0.8736,0.0,0.0002,0.0009,1.0,0.0038,0.0182,0.0,0.0009,0.9989,0.0,0.0001,1.0,0.001,1.0
zero-shot,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0395,0.1405,1.0,0.003,0.1885,0.3555,0.9984,1.0,0.8256,0.0216,0.4278,1.0,0.0,0.162,1.0,0.5643,1.0
zero-shot,qawiki,?A1=A2,grok-3-mini,0.0,0.0066,0.0365,0.9995,0.0011,0.0541,0.1341,0.9912,0.2664,1.0,0.0069,0.1481,1.0,0.0,0.0403,1.0,0.2712,1.0
zero-shot,qawiki,?A1=A2,deepseek-chat,0.0,0.4321,0.8192,1.0,0.2786,0.8761,0.968,1.0,0.9927,0.9975,1.0,0.9693,1.0,0.0021,0.8275,1.0,0.9825,1.0
zero-shot,qawiki,?A1=A2,gemini-2.5-flash,0.0,0.0719,0.2434,1.0,0.0205,0.2923,0.5,0.9997,0.7077,0.9186,0.068,1.0,1.0,0.0001,0.221,1.0,0.7017,1.0
zero-shot,qawiki,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0619,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999,0.0,0.9972
zero-shot,qawiki,?A1=A2,deepseek-reasoner,0.0,0.9786,0.9993,1.0,0.9793,0.9997,1.0,1.0,1.0,1.0,0.9997,1.0,1.0,1.0,0.9995,1.0,1.0,1.0
zero-shot,qawiki,?A1=A2,gemini-2.5-pro,0.0,0.2257,0.566,1.0,0.1077,0.6321,0.7975,1.0,0.9061,0.9808,0.2858,0.8761,1.0,0.0019,1.0,1.0,0.8785,1.0
zero-shot,qawiki,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,1.0,0.0,0.1958
zero-shot,qawiki,?A1=A2,o3,0.0,0.0403,0.1856,0.9999,0.0083,0.2257,0.3714,0.9997,0.5643,0.8198,0.0401,0.43,1.0,0.0001,0.2025,1.0,1.0,1.0
