action,dataset,predicate,llm,deepseek-chat,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,gpt-oss:20b,grok-3-mini,llama3.1:70b,llama3.1:8b,mistral-small:24b,o3,deepseek-reasoner
zero-shot,qawiki,?A1>A4,o3,0.9381,0.9865,0.9558,0.6196,0.889,0.9296,0.8963,0.9999,1.0,1.0,1.0,0.9476,0.9918,0.0362,0.0,1.0,1.0,0.0266
zero-shot,qawiki,?A3∅A4,deepseek-chat,1.0,0.8296,1.0,0.9997,0.705,0.1704,0.8091,0.638,0.3672,0.0778,0.3638,1.0,1.0,0.9993,1.0,0.0001,0.9999,1.0
zero-shot,qawiki,?A3∅A4,deepseek-reasoner,0.0,0.0004,0.779,0.1856,0.0001,0.0,0.0002,0.0001,0.0,0.0,0.0,0.7336,0.9825,0.0362,0.932,0.0,0.2612,1.0
zero-shot,qawiki,?A3∅A4,gemini-2.0-flash,0.2483,1.0,1.0,0.9957,0.3974,0.0407,0.5482,0.347,0.1444,0.0199,0.1541,0.9999,1.0,0.9733,1.0,0.0,0.9974,0.9998
zero-shot,qawiki,?A3∅A4,gemini-2.5-flash,0.0,0.0,1.0,0.0607,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.5627,0.9622,0.0083,0.8275,0.0,0.1002,0.3506
zero-shot,qawiki,?A3∅A4,gemini-2.5-pro,0.0008,0.0092,0.9712,1.0,0.0023,0.0,0.0124,0.0013,0.0,0.0,0.0001,0.9712,0.9992,0.2204,0.9902,0.0,0.6962,0.8837
zero-shot,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.3939,0.6985,1.0,0.9991,1.0,0.0719,0.6848,0.5,0.2414,0.0338,0.2443,1.0,1.0,0.9889,1.0,0.0,0.9997,1.0
zero-shot,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.8898,0.978,1.0,1.0,0.9605,1.0,0.9799,0.9027,0.7118,0.2906,0.7118,1.0,1.0,0.9998,1.0,0.0053,1.0,1.0
zero-shot,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.2662,0.5482,1.0,0.9937,0.405,0.038,1.0,0.362,0.1509,0.0122,0.1509,1.0,1.0,0.9756,1.0,0.0,0.9981,0.9999
zero-shot,qawiki,?A3∅A4,gpt-4o,0.4531,0.7441,1.0,0.9995,0.5993,0.1444,0.722,1.0,0.2148,0.0182,0.2307,1.0,1.0,0.9908,1.0,0.0,0.9999,1.0
zero-shot,qawiki,?A3∅A4,gpt-5,0.7142,0.9027,1.0,1.0,0.8254,0.3688,0.8966,0.8659,1.0,0.0494,0.566,1.0,1.0,0.998,1.0,0.0014,1.0,1.0
zero-shot,qawiki,?A3∅A4,gpt-5-mini,0.9494,0.9885,1.0,1.0,0.9802,0.7801,0.9936,0.9912,0.9786,1.0,0.9855,1.0,1.0,0.9999,1.0,0.0302,1.0,1.0
zero-shot,qawiki,?A3∅A4,gpt-5-nano,0.7193,0.8937,1.0,1.0,0.8222,0.3688,0.8966,0.849,0.566,0.0378,1.0,1.0,1.0,0.9989,1.0,0.0016,1.0,1.0
zero-shot,qawiki,?A3∅A4,gpt-oss:20b,0.0,0.0002,0.5627,0.0607,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,1.0,0.9564,0.0083,0.7912,0.0,0.1147,0.3776
zero-shot,qawiki,?A3∅A4,grok-3-mini,0.0,0.0,0.0843,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,1.0,0.0001,0.2983,0.0,0.0019,0.0401
zero-shot,qawiki,?A3∅A4,llama3.1:70b,0.0022,0.0492,0.9968,0.86,0.022,0.0005,0.046,0.0182,0.0043,0.0001,0.0026,0.9968,1.0,1.0,0.9998,0.0,0.9338,0.9822
zero-shot,qawiki,?A3∅A4,llama3.1:8b,0.0,0.0,0.2858,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136,0.8115,0.0008,1.0,0.0,0.0403,0.1325
zero-shot,qawiki,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,0.9974,1.0,1.0,0.9994,0.9828,0.9993,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A3∅A4,o3,0.0003,0.0056,0.9506,0.4321,0.0007,0.0,0.0043,0.0003,0.0,0.0,0.0,0.9393,0.9995,0.1215,0.9808,0.0,1.0,0.8316
zero-shot,qawiki,?A4=A1|3,deepseek-chat,1.0,0.377,1.0,0.9993,0.7095,0.377,0.1938,0.6128,1.0,0.9962,0.9936,0.9102,1.0,0.0898,0.0039,0.0039,0.9936,0.8281
zero-shot,qawiki,?A4=A1|3,deepseek-reasoner,0.377,0.1938,1.0,0.9947,0.5,0.1938,0.073,0.3953,1.0,0.9968,0.9888,0.788,1.0,0.0327,0.001,0.001,0.9755,1.0
zero-shot,qawiki,?A4=A1|3,gemini-2.0-flash,0.8281,1.0,1.0,0.9999,0.9102,0.6367,0.377,0.8062,1.0,0.9993,0.9988,0.9713,1.0,0.1875,0.0156,0.0156,0.9988,0.927
zero-shot,qawiki,?A4=A1|3,gemini-2.5-flash,0.0,0.0,1.0,0.0669,0.0,0.0,0.0,0.0,0.5,0.0133,0.0021,0.0001,0.5,0.0,0.0,0.0,0.0113,0.0
zero-shot,qawiki,?A4=A1|3,gemini-2.5-pro,0.0036,0.0007,0.9738,1.0,0.0113,0.0007,0.0001,0.0022,0.9824,0.3318,0.2706,0.0539,0.9608,0.0001,0.0,0.0,0.2403,0.0173
zero-shot,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.5,0.2539,1.0,0.9967,1.0,0.2266,0.1133,0.5,1.0,0.9936,0.9968,0.8666,1.0,0.0352,0.002,0.002,0.9793,0.7095
zero-shot,qawiki,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.8281,0.6367,1.0,0.9999,0.9375,1.0,0.377,0.8062,1.0,0.9993,0.9999,0.9713,1.0,0.2266,0.0156,0.0156,0.9988,0.927
zero-shot,qawiki,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.927,0.8281,1.0,1.0,0.9673,0.8281,1.0,0.9453,1.0,1.0,0.9999,0.9968,1.0,0.5,0.0625,0.0625,0.9996,0.9807
zero-shot,qawiki,?A4=A1|3,gpt-4o,0.6128,0.3872,1.0,0.9996,0.7256,0.3872,0.1719,1.0,1.0,0.9941,0.9963,0.8949,1.0,0.0898,0.0039,0.0039,0.9904,0.788
zero-shot,qawiki,?A4=A1|3,gpt-5,0.0,0.0,0.6682,0.0592,0.0001,0.0,0.0,0.0,1.0,0.0154,0.0133,0.0012,0.5806,0.0,0.0,0.0,0.0064,0.0001
zero-shot,qawiki,?A4=A1|3,gpt-5-mini,0.0154,0.0038,0.9964,0.8083,0.0245,0.0038,0.0003,0.0207,0.9962,1.0,0.5,0.1189,0.9941,0.0004,0.0,0.0,0.5,0.0193
zero-shot,qawiki,?A4=A1|3,gpt-5-nano,0.0245,0.0064,0.9997,0.8463,0.0193,0.0017,0.0012,0.0176,0.9964,0.7256,1.0,0.1662,0.9978,0.0003,0.0,0.0,0.5927,0.0461
zero-shot,qawiki,?A4=A1|3,gpt-oss:20b,0.212,0.0898,1.0,0.9784,0.2905,0.0898,0.0193,0.2272,0.9997,0.9519,0.9283,1.0,0.9999,0.0112,0.0002,0.0002,0.9165,0.3953
zero-shot,qawiki,?A4=A1|3,grok-3-mini,0.0,0.0,0.6964,0.0946,0.0,0.0,0.0,0.0,0.5806,0.0207,0.0096,0.0008,1.0,0.0,0.0,0.0,0.0173,0.0001
zero-shot,qawiki,?A4=A1|3,llama3.1:70b,0.9805,0.9688,1.0,1.0,0.9961,0.9375,0.7734,0.9805,1.0,1.0,1.0,0.9983,1.0,1.0,0.125,0.125,0.9999,0.9941
zero-shot,qawiki,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A4=A1|3,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A4=A1|3,o3,0.0245,0.0064,0.9967,0.8811,0.0577,0.0064,0.0022,0.0318,0.9988,0.6855,0.5927,0.1796,0.9947,0.0007,0.0,0.0,1.0,0.0717
zero-shot,spinach,?A1=A2,deepseek-chat,1.0,0.9917,0.6962,0.3776,1.0,0.9994,0.7743,1.0,1.0,1.0,1.0,0.046,0.6864,0.0063,0.0,0.9998,0.9902,0.0001
zero-shot,spinach,?A1=A2,deepseek-reasoner,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9749,1.0,0.9739,0.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A2,gemini-2.0-flash,0.0205,1.0,0.0494,0.0057,0.9597,0.8144,0.1163,0.9995,1.0,1.0,1.0,0.0003,0.0631,0.0,0.0,0.9568,0.6254,0.0
zero-shot,spinach,?A1=A2,gemini-2.5-flash,0.4321,0.9765,1.0,0.2557,0.9997,0.9952,0.678,1.0,1.0,1.0,1.0,0.0138,0.57,0.0045,0.0,0.9989,0.9878,0.0
zero-shot,spinach,?A1=A2,gemini-2.5-pro,0.7336,0.998,0.838,1.0,1.0,0.9991,0.8642,1.0,1.0,1.0,1.0,0.0871,0.8144,0.0401,0.0,0.9998,0.9983,0.0004
zero-shot,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0001,0.0769,0.001,0.0001,1.0,0.2712,0.0072,0.9615,0.9978,0.9999,0.9973,0.0,0.0019,0.0,0.0,0.6873,0.0998,0.0
zero-shot,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.002,0.2757,0.0113,0.0023,0.8198,1.0,0.0462,0.9888,0.9998,1.0,0.9998,0.0,0.0083,0.0,0.0,0.8815,0.3294,0.0
zero-shot,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.3258,0.9324,0.4388,0.2051,0.9968,0.9741,1.0,1.0,1.0,1.0,1.0,0.0182,0.4388,0.002,0.0,0.9984,0.9519,0.0
zero-shot,spinach,?A1=A2,gpt-4o,0.0,0.0013,0.0,0.0,0.065,0.0207,0.0,1.0,0.9444,0.9937,0.954,0.0,0.0,0.0,0.0,0.1058,0.0027,0.0
zero-shot,spinach,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0044,0.0005,0.0,0.0924,1.0,0.908,0.5585,0.0,0.0,0.0,0.0,0.0085,0.0001,0.0
zero-shot,spinach,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0124,0.151,1.0,0.151,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
zero-shot,spinach,?A1=A2,gpt-5-nano,0.0,0.0001,0.0,0.0,0.0053,0.0005,0.0,0.0804,0.5585,0.908,1.0,0.0,0.0,0.0,0.0,0.007,0.0001,0.0
zero-shot,spinach,?A1=A2,gpt-oss:20b,0.9756,0.9999,0.9942,0.9519,1.0,1.0,0.9908,1.0,1.0,1.0,1.0,1.0,0.992,0.5,0.0,1.0,1.0,0.0551
zero-shot,spinach,?A1=A2,grok-3-mini,0.4357,0.967,0.57,0.2757,0.9993,0.9968,0.678,1.0,1.0,1.0,1.0,0.0178,1.0,0.0045,0.0,0.9992,0.9782,0.0
zero-shot,spinach,?A1=A2,llama3.1:70b,0.9981,1.0,0.9985,0.9825,1.0,1.0,0.9994,1.0,1.0,1.0,1.0,0.6224,0.9985,1.0,0.0,1.0,1.0,0.061
zero-shot,spinach,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A2,mistral-small:24b,0.0005,0.071,0.0025,0.0004,0.4036,0.1791,0.0036,0.9368,0.9957,0.9999,0.9966,0.0,0.0018,0.0,0.0,1.0,0.0843,0.0
zero-shot,spinach,?A1=A2,o3,0.0218,0.5,0.0288,0.0047,0.9459,0.7693,0.0871,0.9989,1.0,1.0,1.0,0.0001,0.0442,0.0,0.0,0.9483,1.0,0.0
zero-shot,spinach,?A1=A3+A4,deepseek-chat,1.0,0.0946,0.9999,0.9646,0.9693,0.932,0.5722,0.9997,1.0,1.0,1.0,0.2122,0.9998,0.0392,0.0,0.9987,1.0,0.2122
zero-shot,spinach,?A1=A3+A4,deepseek-reasoner,0.8852,0.4119,1.0,0.9996,0.9981,0.9937,0.8675,1.0,1.0,1.0,1.0,0.5927,1.0,0.2517,0.0,0.9998,1.0,1.0
zero-shot,spinach,?A1=A3+A4,gemini-2.0-flash,0.9608,1.0,1.0,0.9995,0.9989,0.9992,0.932,1.0,1.0,1.0,1.0,0.7728,1.0,0.4159,0.0,1.0,1.0,0.7483
zero-shot,spinach,?A1=A3+A4,gemini-2.5-flash,0.0003,0.0,1.0,0.0178,0.0365,0.0122,0.001,0.554,0.9998,0.9999,0.9987,0.0,0.5,0.0,0.0,0.3494,0.9449,0.0
zero-shot,spinach,?A1=A3+A4,gemini-2.5-pro,0.0748,0.0019,0.9937,1.0,0.5806,0.4278,0.0939,0.973,1.0,1.0,1.0,0.0033,0.9825,0.0003,0.0,0.9179,0.9999,0.0022
zero-shot,spinach,?A1=A3+A4,gpt-4.1-2025-04-14,0.068,0.0035,0.9832,0.5806,1.0,0.4253,0.0939,0.9782,1.0,1.0,1.0,0.01,0.9825,0.0003,0.0,0.9283,0.9999,0.0063
zero-shot,spinach,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.1325,0.0033,0.9955,0.7077,0.7142,1.0,0.1405,0.9902,1.0,1.0,1.0,0.0113,0.9947,0.0002,0.0,0.9519,0.9999,0.0178
zero-shot,spinach,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.5722,0.1325,0.9997,0.9506,0.9506,0.9252,1.0,0.9995,1.0,1.0,1.0,0.2366,0.9995,0.0318,0.0,0.9983,1.0,0.2291
zero-shot,spinach,?A1=A3+A4,gpt-4o,0.001,0.0,0.554,0.0519,0.0442,0.0218,0.0015,1.0,0.9997,1.0,0.9995,0.0,0.5,0.0,0.0,0.322,0.8736,0.0
zero-shot,spinach,?A1=A3+A4,gpt-5,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0008,1.0,0.8659,0.28,0.0,0.0002,0.0,0.0,0.0001,0.0178,0.0
zero-shot,spinach,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.2148,1.0,0.0631,0.0,0.0001,0.0,0.0,0.0,0.0058,0.0
zero-shot,spinach,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0015,0.8092,0.967,1.0,0.0,0.0013,0.0,0.0,0.0003,0.0619,0.0
zero-shot,spinach,?A1=A3+A4,gpt-oss:20b,0.8852,0.4018,1.0,0.9992,0.9965,0.9967,0.8595,1.0,1.0,1.0,1.0,1.0,1.0,0.2517,0.0,0.9999,1.0,0.5927
zero-shot,spinach,?A1=A3+A4,grok-3-mini,0.0006,0.0,0.6445,0.0401,0.0401,0.0147,0.0014,0.6146,0.9999,1.0,0.9995,0.0,1.0,0.0,0.0,0.3877,0.9693,0.0
zero-shot,spinach,?A1=A3+A4,llama3.1:70b,0.9867,0.7383,1.0,1.0,1.0,1.0,0.9904,1.0,1.0,1.0,1.0,0.8684,1.0,1.0,0.0001,1.0,1.0,0.8684
zero-shot,spinach,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A3+A4,mistral-small:24b,0.0038,0.0001,0.7405,0.14,0.1279,0.0871,0.0047,0.7796,1.0,1.0,0.9999,0.0005,0.7159,0.0,0.0,1.0,0.9593,0.0006
zero-shot,spinach,?A1=A3+A4,o3,0.0,0.0,0.1077,0.0004,0.0004,0.0003,0.0,0.1871,0.9907,0.997,0.9639,0.0,0.068,0.0,0.0,0.0704,1.0,0.0
zero-shot,spinach,?A1>A3,deepseek-chat,1.0,0.3359,0.72,0.2399,0.8987,0.978,0.9538,0.9937,0.9999,0.9994,0.9954,0.0325,0.9887,0.0023,0.0,0.7906,0.9876,0.1456
zero-shot,spinach,?A1>A3,deepseek-reasoner,0.9129,0.7743,0.967,0.6673,0.996,0.9993,0.9964,0.9997,1.0,1.0,0.9998,0.2354,0.9999,0.0492,0.0,0.9686,0.9998,1.0
zero-shot,spinach,?A1>A3,gemini-2.0-flash,0.7601,1.0,0.8736,0.4449,0.9782,0.9955,0.9889,0.9978,1.0,0.9999,0.9983,0.1102,0.9972,0.012,0.0,0.9076,0.9984,0.3258
zero-shot,spinach,?A1>A3,gemini-2.5-flash,0.3854,0.1958,1.0,0.1163,0.8316,0.9573,0.9037,0.968,0.9999,0.9985,0.9908,0.0106,0.9702,0.0004,0.0,0.6506,0.9818,0.0631
zero-shot,spinach,?A1>A3,gemini-2.5-pro,0.8389,0.6611,0.9324,1.0,0.9887,0.9973,0.9916,0.9994,1.0,1.0,0.9995,0.1659,0.9981,0.0244,0.0,0.923,0.9998,0.4427
zero-shot,spinach,?A1>A3,gpt-4.1-2025-04-14,0.1611,0.0442,0.2612,0.0244,1.0,0.849,0.7441,0.9037,0.9975,0.9897,0.9483,0.0013,0.8721,0.0,0.0,0.3939,0.9369,0.0098
zero-shot,spinach,?A1>A3,gpt-4.1-mini-2025-04-14,0.0407,0.0099,0.0762,0.006,0.2307,1.0,0.4503,0.6927,0.985,0.9349,0.792,0.0004,0.5561,0.0,0.0,0.1488,0.6955,0.0019
zero-shot,spinach,?A1>A3,gpt-4.1-nano-2025-04-14,0.0775,0.022,0.1488,0.0164,0.347,0.646,1.0,0.7825,0.9878,0.9618,0.8775,0.0004,0.6482,0.0,0.0,0.2094,0.775,0.0076
zero-shot,spinach,?A1>A3,gpt-4o,0.0135,0.0049,0.0544,0.0016,0.1488,0.4007,0.3015,1.0,0.971,0.9,0.7017,0.0,0.3957,0.0,0.0,0.0843,0.5489,0.0008
zero-shot,spinach,?A1>A3,gpt-5,0.0001,0.0,0.0002,0.0,0.0052,0.0279,0.0222,0.0524,1.0,0.3136,0.0871,0.0,0.024,0.0,0.0,0.0015,0.077,0.0
zero-shot,spinach,?A1>A3,gpt-5-mini,0.0015,0.0003,0.0034,0.0001,0.0192,0.1003,0.0625,0.1528,0.7912,1.0,0.1958,0.0,0.0909,0.0,0.0,0.0077,0.181,0.0
zero-shot,spinach,?A1>A3,gpt-5-nano,0.0093,0.0035,0.0182,0.0011,0.0843,0.2807,0.1831,0.3957,0.9519,0.8853,1.0,0.0,0.2559,0.0,0.0,0.0361,0.4063,0.0005
zero-shot,spinach,?A1>A3,gpt-oss:20b,0.9836,0.9332,0.9953,0.8942,0.9995,0.9999,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,0.1908,0.0,0.993,1.0,0.8438
zero-shot,spinach,?A1>A3,grok-3-mini,0.0244,0.0066,0.0586,0.0045,0.2088,0.5561,0.4495,0.7017,0.9876,0.9429,0.8209,0.0001,1.0,0.0,0.0,0.1403,0.7121,0.0005
zero-shot,spinach,?A1>A3,llama3.1:70b,0.9991,0.9945,0.9999,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8785,1.0,1.0,0.0,0.9999,1.0,0.9733
zero-shot,spinach,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1>A3,mistral-small:24b,0.295,0.1446,0.4487,0.1175,0.705,0.9037,0.8597,0.9483,0.9993,0.9962,0.9802,0.0136,0.9115,0.0003,0.0,1.0,0.9483,0.0556
zero-shot,spinach,?A1>A3,o3,0.0232,0.0038,0.0352,0.0007,0.111,0.3991,0.3073,0.5489,0.952,0.8728,0.6823,0.0001,0.3899,0.0,0.0,0.0843,1.0,0.0005
zero-shot,spinach,?A1>A4,deepseek-chat,1.0,0.008,0.9443,0.4469,0.5,0.2399,0.5522,0.9741,1.0,1.0,0.9999,0.0016,0.8296,0.0002,0.0,0.5964,0.97,0.0043
zero-shot,spinach,?A1>A4,deepseek-reasoner,0.9981,0.7743,1.0,0.9988,0.9984,0.9894,0.9989,1.0,1.0,1.0,1.0,0.5,1.0,0.3179,0.0,0.9991,1.0,1.0
zero-shot,spinach,?A1>A4,gemini-2.0-flash,0.9967,1.0,1.0,0.988,0.9952,0.9605,0.996,1.0,1.0,1.0,1.0,0.2612,1.0,0.1456,0.0,0.9907,1.0,0.3258
zero-shot,spinach,?A1>A4,gemini-2.5-flash,0.0967,0.0,1.0,0.0365,0.0631,0.0129,0.1013,0.7441,0.9992,0.9998,0.9962,0.0,0.3179,0.0,0.0,0.1678,0.7975,0.0
zero-shot,spinach,?A1>A4,gemini-2.5-pro,0.6556,0.0244,0.9832,1.0,0.617,0.3258,0.6556,0.985,1.0,1.0,1.0,0.0028,0.9179,0.0007,0.0,0.6955,0.998,0.0033
zero-shot,spinach,?A1>A4,gpt-4.1-2025-04-14,0.617,0.0113,0.967,0.5,1.0,0.2664,0.617,0.9865,1.0,1.0,0.9999,0.0038,0.8837,0.0004,0.0,0.6482,0.9931,0.0039
zero-shot,spinach,?A1>A4,gpt-4.1-mini-2025-04-14,0.8389,0.0719,0.9943,0.7743,0.8256,1.0,0.8438,0.9984,1.0,1.0,1.0,0.0164,0.9782,0.0022,0.0,0.8597,0.9981,0.0222
zero-shot,spinach,?A1>A4,gpt-4.1-nano-2025-04-14,0.5522,0.0093,0.9405,0.4469,0.5,0.2354,1.0,0.97,1.0,1.0,1.0,0.001,0.8389,0.0002,0.0,0.5993,0.9836,0.0027
zero-shot,spinach,?A1>A4,gpt-4o,0.0462,0.0001,0.347,0.0279,0.0267,0.0039,0.0517,1.0,0.9968,0.9997,0.9928,0.0,0.1871,0.0,0.0,0.0492,0.5497,0.0
zero-shot,spinach,?A1>A4,gpt-5,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0064,1.0,0.7646,0.2983,0.0,0.0001,0.0,0.0,0.0,0.0064,0.0
zero-shot,spinach,?A1>A4,gpt-5-mini,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0008,0.3327,1.0,0.1215,0.0,0.0,0.0,0.0,0.0,0.0017,0.0
zero-shot,spinach,?A1>A4,gpt-5-nano,0.0002,0.0,0.0077,0.0001,0.0002,0.0,0.0001,0.015,0.7865,0.9281,1.0,0.0,0.0011,0.0,0.0,0.0001,0.0302,0.0
zero-shot,spinach,?A1>A4,gpt-oss:20b,0.9994,0.8316,1.0,0.999,0.9984,0.9923,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.3804,0.0,0.9995,1.0,0.6196
zero-shot,spinach,?A1>A4,grok-3-mini,0.2483,0.0001,0.7852,0.14,0.1856,0.0442,0.2399,0.8736,1.0,1.0,0.9996,0.0,1.0,0.0,0.0,0.2916,0.9338,0.0001
zero-shot,spinach,?A1>A4,llama3.1:70b,1.0,0.9129,1.0,0.9998,0.9999,0.9993,0.9999,1.0,1.0,1.0,1.0,0.7288,1.0,1.0,0.0,1.0,1.0,0.7852
zero-shot,spinach,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1>A4,mistral-small:24b,0.5,0.0178,0.8858,0.3991,0.4495,0.2094,0.5,0.9733,1.0,1.0,1.0,0.0013,0.7949,0.0002,0.0,1.0,0.9544,0.0023
zero-shot,spinach,?A1>A4,o3,0.0517,0.0,0.3089,0.0057,0.0158,0.0045,0.0325,0.5497,0.9968,0.9992,0.9828,0.0,0.1215,0.0,0.0,0.074,1.0,0.0
zero-shot,spinach,?A3∅A4,deepseek-chat,1.0,0.996,1.0,1.0,0.9124,0.1108,0.6482,0.984,0.9952,0.81,0.9867,1.0,1.0,0.9999,1.0,0.7338,1.0,1.0
zero-shot,spinach,?A3∅A4,deepseek-reasoner,0.0,0.0002,0.6962,0.345,0.0,0.0,0.0,0.0007,0.0027,0.0,0.0003,0.5806,0.9157,0.01,0.2088,0.0,0.9822,1.0
zero-shot,spinach,?A3∅A4,gemini-2.0-flash,0.0093,1.0,0.9999,0.9993,0.1802,0.0,0.0314,0.5531,0.7787,0.141,0.6081,0.9999,1.0,0.9459,0.9967,0.0587,1.0,0.9999
zero-shot,spinach,?A3∅A4,gemini-2.5-flash,0.0,0.0002,1.0,0.2024,0.0,0.0,0.0,0.0002,0.0005,0.0,0.0002,0.434,0.8365,0.008,0.1147,0.0,0.968,0.4321
zero-shot,spinach,?A3∅A4,gemini-2.5-pro,0.0,0.0019,0.895,1.0,0.0,0.0,0.0,0.0032,0.0035,0.0,0.0023,0.7566,0.9784,0.0442,0.3714,0.0,0.9987,0.7878
zero-shot,spinach,?A3∅A4,gpt-4.1-2025-04-14,0.1339,0.889,1.0,1.0,1.0,0.0038,0.1659,0.8688,0.9648,0.3991,0.9033,1.0,1.0,0.9923,0.9993,0.2693,1.0,1.0
zero-shot,spinach,?A3∅A4,gpt-4.1-mini-2025-04-14,0.929,1.0,1.0,1.0,0.9984,1.0,0.9663,0.9999,1.0,0.9867,1.0,1.0,1.0,1.0,1.0,0.9818,1.0,1.0
zero-shot,spinach,?A3∅A4,gpt-4.1-nano-2025-04-14,0.4495,0.9834,1.0,1.0,0.8942,0.0587,1.0,0.9768,0.9964,0.7681,0.9836,1.0,1.0,0.9997,1.0,0.646,1.0,1.0
zero-shot,spinach,?A3∅A4,gpt-4o,0.0284,0.5531,0.9999,0.9987,0.2005,0.0003,0.0408,1.0,0.8092,0.092,0.6224,0.9999,1.0,0.9115,0.9948,0.046,1.0,0.9997
zero-shot,spinach,?A3∅A4,gpt-5,0.0092,0.3045,0.9999,0.9989,0.0632,0.0001,0.0076,0.28,1.0,0.0041,0.3089,0.9985,1.0,0.7441,0.9756,0.0207,1.0,0.999
zero-shot,spinach,?A3∅A4,gpt-5-mini,0.2552,0.9059,1.0,1.0,0.6955,0.0237,0.3127,0.9481,0.9988,1.0,0.9825,1.0,1.0,0.9944,0.9999,0.405,1.0,1.0
zero-shot,spinach,?A3∅A4,gpt-5-nano,0.0237,0.5,0.9999,0.9992,0.1562,0.0001,0.03,0.5,0.7975,0.0401,1.0,0.9998,1.0,0.8942,0.9898,0.0407,1.0,0.9999
zero-shot,spinach,?A3∅A4,gpt-oss:20b,0.0,0.0003,0.6911,0.3642,0.0,0.0,0.0,0.0004,0.004,0.0,0.0005,1.0,0.9075,0.0083,0.2148,0.0,0.9822,0.5806
zero-shot,spinach,?A3∅A4,grok-3-mini,0.0,0.0,0.2786,0.0539,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.1725,1.0,0.001,0.0288,0.0,0.8569,0.1635
zero-shot,spinach,?A3∅A4,llama3.1:70b,0.0003,0.0998,0.9967,0.9782,0.0164,0.0,0.0007,0.1403,0.347,0.0113,0.1659,0.997,0.9997,1.0,0.9414,0.0027,1.0,0.9962
zero-shot,spinach,?A3∅A4,llama3.1:8b,0.0,0.0077,0.9393,0.7443,0.0015,0.0,0.0,0.0111,0.046,0.0003,0.0198,0.8659,0.9878,0.1055,1.0,0.0001,0.998,0.8721
