Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
143,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
144,qawiki,gpt-4o,Equivalence,Unknown,Disjoint,Disjoint,Disjoint
145,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
146,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Unknown
147,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
148,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
149,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
0,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
1,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Overlap,Equivalence
3,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
4,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
5,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Overlap,ContainedBy
7,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,deepseek-reasoner,Equivalence,Equivalence,Disjoint,Disjoint,Disjoint
11,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
12,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
15,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
16,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
18,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
19,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
20,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
21,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
22,qawiki,deepseek-reasoner,Equivalence,Contains,Equivalence,Disjoint,Equivalence
23,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
24,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
25,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
26,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
27,qawiki,deepseek-reasoner,Contains,Contains,Contains,Disjoint,Equivalence
28,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
29,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
30,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
31,qawiki,deepseek-reasoner,Equivalence,Equivalence,Contains,Contains,Equivalence
32,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
33,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
34,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
35,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
36,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
37,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Contains
38,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
39,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
40,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
41,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
42,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
43,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
44,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
45,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
46,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
47,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
48,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
49,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Contains
50,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
51,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
52,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
53,qawiki,deepseek-reasoner,Contains,Contains,Contains,Disjoint,Equivalence
54,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
55,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
56,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
57,qawiki,deepseek-reasoner,Contains,Contains,Contains,Disjoint,Equivalence
58,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
59,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Unknown,Equivalence
60,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
61,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
62,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
63,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
64,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
65,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
66,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
67,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
68,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
69,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
70,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
71,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
72,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
73,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
74,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
75,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
76,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
77,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
78,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
79,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
80,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
81,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
82,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
83,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
84,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
85,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
86,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
87,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
88,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
89,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
90,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
91,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
92,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
93,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
94,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
95,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
96,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
97,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
98,qawiki,deepseek-reasoner,Contains,Contains,Contains,Disjoint,Equivalence
99,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
100,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
101,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
102,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
103,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
104,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
105,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
106,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
107,qawiki,deepseek-reasoner,Equivalence,Contains,Contains,Disjoint,Equivalence
108,qawiki,deepseek-reasoner,ContainedBy,Contains,Contains,Disjoint,Equivalence
0,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Unknown,Disjoint,Disjoint
1,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Unknown,Disjoint
2,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Contains,ContainedBy
3,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
4,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
5,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
6,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,ContainedBy,Disjoint
7,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,ContainedBy,Disjoint
8,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Contains,Disjoint
9,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Contains,ContainedBy,Disjoint
10,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Equivalence,Disjoint,Disjoint,Disjoint
11,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Disjoint
12,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Contains,Disjoint
13,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Overlap,Disjoint
14,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Unknown,Contains,Disjoint,Disjoint
15,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,ContainedBy,Disjoint
16,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
17,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Unknown,Contains,Disjoint,Disjoint
18,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Overlap,Overlap,Overlap,Disjoint
19,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,ContainedBy
20,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,ContainedBy,Disjoint
21,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Contains,ContainedBy
22,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
23,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,ContainedBy,Disjoint
24,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
25,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
26,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
27,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Contains,Disjoint
28,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Unknown,Disjoint
29,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
30,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
31,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
32,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
33,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Overlap,Disjoint
34,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
35,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,ContainedBy
36,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
37,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
38,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Unknown,Contains,Disjoint
39,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Unknown,Disjoint,Disjoint
40,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
41,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Overlap,Disjoint
42,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
43,qawiki,gpt-4.1-nano-2025-04-14,Contains,Overlap,Contains,Disjoint,Disjoint
44,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Unknown,Contains,Disjoint
45,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Contains,Disjoint
46,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Equivalence,Contains,Contains,Disjoint
47,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
48,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Contains,ContainedBy
49,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Unknown,Contains,Disjoint,Disjoint
50,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
51,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Overlap,Disjoint,Disjoint
52,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
53,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Contains,Disjoint
54,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
55,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
56,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Contains,ContainedBy,Disjoint
57,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Unknown,Contains,Contains,ContainedBy
58,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Unknown,ContainedBy,Contains,ContainedBy
59,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Unknown,Disjoint,Disjoint,Disjoint
60,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Unknown,Unknown,Disjoint
61,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
62,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,ContainedBy
63,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
64,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Overlap,Disjoint
65,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Contains,ContainedBy
66,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,ContainedBy,Disjoint
67,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,ContainedBy
68,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
69,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
70,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
71,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Contains,Disjoint
72,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
73,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
74,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Overlap,Overlap,Disjoint
75,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Unknown,Contains,Contains,Disjoint
76,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
77,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Unknown,Contains,Contains,Disjoint
78,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
79,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
80,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Disjoint
81,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Disjoint
82,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
83,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
84,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
85,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Disjoint,Disjoint,Disjoint
86,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Contains,Disjoint
87,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
88,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
89,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Unknown,Disjoint,Disjoint
90,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
91,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
92,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Equivalence,Disjoint,Disjoint,Disjoint
93,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
94,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Contains,Disjoint
95,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,ContainedBy
96,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Overlap,Contains,ContainedBy,ContainedBy
97,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
98,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Disjoint,Disjoint,Disjoint
99,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
100,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
101,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,ContainedBy
102,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Overlap,Contains,Disjoint,ContainedBy
103,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Unknown,Unknown,Disjoint
104,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
105,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
106,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
107,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Contains,Disjoint,Disjoint
108,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Overlap,Contains,Disjoint
109,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
110,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,ContainedBy,Disjoint
111,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
112,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Disjoint,Disjoint,Disjoint
113,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,ContainedBy
114,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Overlap,Disjoint
115,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,ContainedBy,ContainedBy,Disjoint
116,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Overlap,Disjoint,ContainedBy
117,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
118,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
119,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
120,qawiki,gpt-4.1-nano-2025-04-14,Unknown,Contains,Contains,Disjoint,Disjoint
121,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,ContainedBy,Disjoint
122,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
123,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
124,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Equivalence,Disjoint,Disjoint,Disjoint
125,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
126,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Unknown,Contains,Disjoint
127,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Overlap,Contains,Disjoint,Disjoint
128,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
129,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
130,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Contains,ContainedBy
131,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Contains,Disjoint,Disjoint
132,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Disjoint,Disjoint
133,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
134,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Disjoint
135,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Contains,Disjoint
136,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Overlap,Overlap,Disjoint
137,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Disjoint
138,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Disjoint,Disjoint
139,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
140,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Disjoint
141,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Unknown,Contains,Disjoint
142,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Contains,ContainedBy,Disjoint
143,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Contains,Disjoint
144,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,ContainedBy,Unknown,Disjoint
145,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Overlap,Contains,Unknown,Disjoint
146,qawiki,gpt-4.1-nano-2025-04-14,Equivalence,Contains,Unknown,Disjoint,Disjoint
147,qawiki,gpt-4.1-nano-2025-04-14,Overlap,ContainedBy,Contains,Disjoint,ContainedBy
148,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,ContainedBy,Disjoint,Disjoint
149,qawiki,gpt-4.1-nano-2025-04-14,Overlap,Contains,Contains,Contains,Disjoint
0,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
1,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,o3,Equivalence,Contains,Contains,Unknown,Unknown
3,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
4,qawiki,o3,ContainedBy,Contains,Contains,Disjoint,Equivalence
5,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,o3,Equivalence,Contains,Contains,Overlap,ContainedBy
7,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,o3,ContainedBy,Equivalence,Disjoint,Disjoint,ContainedBy
11,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
12,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
15,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
16,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,o3,Equivalence,Contains,Contains,Disjoint,Equivalence
