action,dataset,predicate,llm,deepseek-chat,deepseek-r1:70b,deepseek-reasoner,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,grok-3-mini,llama3.1:8b,o3,deepseek-r1:1.5b,gpt-oss:20b,llama3.3:70b
wikidata,overall,?A4=A1|3,deepseek-chat,1.0,0.0,,0.0,1.0,1.0,0.0789,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
wikidata,overall,?A4=A1|3,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9102,1.0,0.125,1.0,1.0
wikidata,overall,?A4=A1|3,gemini-2.0-flash,1.0,0.0,,1.0,1.0,1.0,0.9965,0.0011,0.4522,0.5246,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
wikidata,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,,0.0,1.0,0.464,0.0,0.0,0.0,0.0,1.0,0.5725,0.9982,0.6721,0.0,0.5726,0.0,0.0157,0.0
wikidata,overall,?A4=A1|3,gemini-2.5-pro,0.0,0.0,,0.0,0.5716,1.0,0.0,0.0,0.0,0.0,1.0,0.6248,0.9991,0.7265,0.0,0.6293,0.0,0.0219,0.0
wikidata,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.9359,0.0,,0.0049,1.0,1.0,1.0,0.0,0.0039,0.0044,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
wikidata,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,1.0,0.0,,0.9993,1.0,1.0,1.0,1.0,0.9985,0.9991,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0135
wikidata,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,1.0,0.0,,0.5949,1.0,1.0,0.9972,0.0022,1.0,0.5963,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0001
wikidata,overall,?A4=A1|3,gpt-4o,1.0,0.0,,0.5246,1.0,1.0,0.9969,0.0014,0.4515,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
wikidata,overall,?A4=A1|3,gpt-5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
wikidata,overall,?A4=A1|3,gpt-5-mini,0.0,0.0,,0.0,0.4636,0.4101,0.0,0.0,0.0,0.0,1.0,1.0,0.9984,0.6243,0.0,0.5185,0.0,0.011,0.0
wikidata,overall,?A4=A1|3,gpt-5-nano,0.0,0.0,,0.0,0.0023,0.0012,0.0,0.0,0.0,0.0,0.9991,0.0022,1.0,0.0075,0.0,0.0032,0.0,0.0,0.0
wikidata,overall,?A4=A1|3,gpt-oss:20b,0.0,0.0,,0.0,0.9875,0.9825,0.0,0.0,0.0,0.0,1.0,0.9914,1.0,0.9963,0.0,0.9915,0.0,1.0,0.0
wikidata,overall,?A4=A1|3,grok-3-mini,0.0,0.0,,0.0,0.3607,0.3052,0.0,0.0,0.0,0.0,1.0,0.4105,0.9941,1.0,0.0,0.4088,0.0,0.0049,0.0
wikidata,overall,?A4=A1|3,llama3.1:8b,1.0,0.2539,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0156,1.0,1.0
wikidata,overall,?A4=A1|3,llama3.3:70b,1.0,0.0,,1.0,1.0,1.0,1.0,0.9937,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
wikidata,overall,?A4=A1|3,o3,0.0,0.0,,0.0,0.4635,0.4068,0.0,0.0,0.0,0.0,1.0,0.5185,0.9976,0.6266,0.0,1.0,0.0,0.0108,0.0
wikidata,qawiki,?A1=A2,deepseek-chat,1.0,0.0,,0.0147,0.7159,0.0939,0.3136,0.0814,0.7288,1.0,1.0,1.0,1.0,0.5,0.0,0.962,0.0,0.2005,
wikidata,qawiki,?A1=A2,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A2,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A2,gemini-2.0-flash,0.9947,0.0,,1.0,0.9952,0.8365,0.9646,0.8192,0.9989,1.0,1.0,1.0,1.0,0.9937,0.0,1.0,0.0,0.86,
wikidata,qawiki,?A1=A2,gemini-2.5-flash,0.3877,0.0,,0.0113,1.0,0.0519,0.1802,0.0442,0.5531,1.0,1.0,1.0,1.0,0.3179,0.0,0.9196,0.0,0.1013,
wikidata,qawiki,?A1=A2,gemini-2.5-pro,0.9506,0.0,,0.2786,0.973,1.0,0.8595,0.5722,0.9856,1.0,1.0,1.0,1.0,0.968,0.0,0.9998,0.0,0.678,
wikidata,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.7912,0.0,,0.0748,0.889,0.2366,1.0,0.2557,0.8785,1.0,1.0,1.0,1.0,0.7634,0.0,0.9912,0.0,0.3877,
wikidata,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.9599,0.0,,0.2923,0.9782,0.5722,0.838,1.0,0.9808,1.0,1.0,1.0,1.0,0.9283,0.0,0.9995,0.0,0.678,
wikidata,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,0.3804,0.0,,0.0035,0.5531,0.0326,0.1908,0.0403,1.0,1.0,1.0,1.0,1.0,0.3179,0.0,0.9196,0.0,0.1013,
wikidata,qawiki,?A1=A2,gpt-4o,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A2,gpt-5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,1.0,0.8204,0.1279,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A2,gpt-5-mini,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.3238,1.0,0.0448,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A2,gpt-5-nano,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9283,0.9795,1.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A2,gpt-oss:20b,0.8688,0.0,,0.2204,0.9405,0.4388,0.7159,0.4388,0.9405,1.0,1.0,1.0,1.0,0.849,0.0,0.9985,0.0,1.0,
wikidata,qawiki,?A1=A2,grok-3-mini,0.6286,0.0,,0.0178,0.7852,0.0758,0.3601,0.1279,0.7852,1.0,1.0,1.0,1.0,1.0,0.0,0.9917,0.0,0.2307,
wikidata,qawiki,?A1=A2,llama3.1:8b,1.0,0.0625,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,
wikidata,qawiki,?A1=A2,o3,0.0668,0.0,,0.0001,0.1312,0.0007,0.0182,0.0015,0.1312,1.0,1.0,1.0,1.0,0.0205,0.0,1.0,0.0,0.004,
wikidata,qawiki,?A1=A3+A4,deepseek-chat,1.0,0.0,,0.0026,0.1215,0.2025,0.0168,0.0,0.0001,1.0,1.0,1.0,1.0,0.3642,0.0,0.5598,0.0,0.4321,
wikidata,qawiki,?A1=A3+A4,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,gemini-2.0-flash,0.9993,0.0,,1.0,0.9506,0.9749,0.7142,0.0384,0.0758,1.0,1.0,1.0,1.0,0.9947,0.0,0.9989,0.0,0.9965,
wikidata,qawiki,?A1=A3+A4,gemini-2.5-flash,0.9338,0.0,,0.1002,1.0,0.7017,0.1725,0.0004,0.0026,1.0,1.0,1.0,1.0,0.8761,0.0,0.9564,0.0,0.8785,
wikidata,qawiki,?A1=A3+A4,gemini-2.5-pro,0.8785,0.0,,0.0551,0.43,1.0,0.0843,0.0001,0.0007,1.0,1.0,1.0,1.0,0.779,0.0,0.8998,0.0,0.7912,
wikidata,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.9931,0.0,,0.4253,0.9075,0.9622,1.0,0.0207,0.0154,1.0,1.0,1.0,1.0,0.9879,0.0,0.9965,0.0,0.9832,
wikidata,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,1.0,0.002,,0.9894,0.9999,1.0,0.9941,1.0,0.5982,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.002,1.0,
wikidata,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,1.0,0.002,,0.968,0.9993,0.9998,0.9962,0.5982,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.002,1.0,
wikidata,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,1.0,0.9393,0.1856,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.1147,1.0,0.0083,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8837,0.997,1.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-oss:20b,0.6962,0.0,,0.01,0.2025,0.3136,0.0365,0.0,0.0001,1.0,1.0,1.0,1.0,0.5,0.0,0.6821,0.0,1.0,
wikidata,qawiki,?A1=A3+A4,grok-3-mini,0.7566,0.0,,0.0147,0.221,0.3506,0.0307,0.0,0.0001,1.0,1.0,1.0,1.0,1.0,0.0,0.7566,0.0,0.6445,
wikidata,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,o3,0.5598,0.0,,0.0035,0.0925,0.1808,0.01,0.0,0.0,1.0,1.0,1.0,1.0,0.3642,0.0,1.0,0.0,0.4373,
wikidata,qawiki,?A1>A3,deepseek-chat,1.0,0.0,,0.0003,0.4469,0.0011,0.0013,0.0,0.0,1.0,1.0,1.0,0.9984,0.0544,0.0,0.1605,0.0,0.0039,
wikidata,qawiki,?A1>A3,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1>A3,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1>A3,gemini-2.0-flash,0.9999,0.0,,1.0,0.9998,0.5551,0.6641,0.0066,0.0809,1.0,1.0,1.0,1.0,0.9565,0.0,0.9953,0.0,0.8341,
wikidata,qawiki,?A1>A3,gemini-2.5-flash,0.6556,0.0,,0.0006,1.0,0.0009,0.0023,0.0,0.0,1.0,1.0,1.0,0.9989,0.0775,0.0,0.2051,0.0,0.0137,
wikidata,qawiki,?A1>A3,gemini-2.5-pro,0.9995,0.0,,0.5551,0.9997,1.0,0.678,0.004,0.074,1.0,1.0,1.0,1.0,0.9703,0.0,0.9967,0.0,0.8252,
wikidata,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.9995,0.0,,0.4439,0.9991,0.4388,1.0,0.0011,0.0352,1.0,1.0,1.0,1.0,0.9368,0.0,0.9894,0.0,0.7601,
wikidata,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,1.0,0.0,,0.9972,1.0,0.9986,0.9997,1.0,0.8389,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9997,
wikidata,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,0.0,,0.951,1.0,0.9565,0.9818,0.2399,1.0,1.0,1.0,1.0,1.0,0.9992,0.0,0.9999,0.0,0.9897,
wikidata,qawiki,?A1>A3,gpt-4o,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1802,0.2557,0.0158,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A3,gpt-5,0.0001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.889,1.0,0.7077,0.1341,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A3,gpt-5-mini,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.838,0.4278,1.0,0.0821,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A3,gpt-5-nano,0.0036,0.0,,0.0,0.0025,0.0,0.0,0.0,0.0,0.9931,0.9231,0.9558,1.0,0.0001,0.0,0.0002,0.0,0.0,
wikidata,qawiki,?A1>A3,gpt-oss:20b,0.9984,0.0,,0.2442,0.9933,0.2522,0.3359,0.0007,0.0192,1.0,1.0,1.0,1.0,0.8296,0.0,0.9444,0.0,1.0,
wikidata,qawiki,?A1>A3,grok-3-mini,0.968,0.0,,0.074,0.9538,0.0557,0.1058,0.0,0.0018,1.0,1.0,1.0,1.0,1.0,0.0,0.7949,0.0,0.2483,
wikidata,qawiki,?A1>A3,llama3.1:8b,1.0,0.0001,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001,1.0,
wikidata,qawiki,?A1>A3,o3,0.8927,0.0,,0.0106,0.8642,0.008,0.0222,0.0,0.0002,1.0,1.0,1.0,0.9999,0.2916,0.0,1.0,0.0,0.0924,
wikidata,qawiki,?A1>A4,deepseek-chat,1.0,0.0,,0.0088,0.3222,0.0002,0.0076,0.0,0.4518,1.0,1.0,1.0,1.0,0.032,0.0,0.0008,0.0,0.1144,
wikidata,qawiki,?A1>A4,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1>A4,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.5,1.0,
wikidata,qawiki,?A1>A4,gemini-2.0-flash,0.9961,0.0,,1.0,0.9615,0.1264,0.4439,0.0147,0.9836,1.0,1.0,1.0,1.0,0.653,0.0,0.1704,0.0,0.8775,
wikidata,qawiki,?A1>A4,gemini-2.5-flash,0.7557,0.0,,0.065,1.0,0.0027,0.0314,0.0001,0.6899,1.0,1.0,1.0,1.0,0.0762,0.0,0.0049,0.0,0.3045,
wikidata,qawiki,?A1>A4,gemini-2.5-pro,0.9999,0.0,,0.9238,0.9989,1.0,0.8945,0.2051,0.9993,1.0,1.0,1.0,1.0,0.9605,0.0,0.6196,0.0,0.9918,
wikidata,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.9964,0.0,,0.6641,0.9834,0.1744,1.0,0.0325,0.9967,1.0,1.0,1.0,1.0,0.7796,0.0,0.2354,0.0,0.9225,
wikidata,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,1.0,0.0,,0.9934,1.0,0.8642,0.9836,1.0,1.0,1.0,1.0,1.0,1.0,0.994,0.0,0.8815,0.0,0.9997,
wikidata,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.6418,0.0,,0.03,0.4022,0.0015,0.0077,0.0,1.0,1.0,1.0,1.0,1.0,0.0571,0.0,0.0035,0.0,0.2015,
wikidata,qawiki,?A1>A4,gpt-4o,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0147,0.0494,0.0442,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A4,gpt-5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9934,1.0,0.8675,0.7796,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A4,gpt-5-mini,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9765,0.2291,1.0,0.5,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A4,gpt-5-nano,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9782,0.322,0.6358,1.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1>A4,gpt-oss:20b,0.9296,0.0,,0.1831,0.7787,0.0166,0.1225,0.0007,0.859,1.0,1.0,1.0,1.0,0.2559,0.0,0.032,0.0,1.0,
wikidata,qawiki,?A1>A4,grok-3-mini,0.9822,0.0,,0.4478,0.9573,0.0719,0.322,0.0124,0.9659,1.0,1.0,1.0,1.0,1.0,0.0,0.1144,0.0,0.8209,
wikidata,qawiki,?A1>A4,llama3.1:8b,1.0,0.0107,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,
wikidata,qawiki,?A1>A4,o3,0.9997,0.0,,0.8898,0.9978,0.5,0.8438,0.1791,0.9983,1.0,1.0,1.0,1.0,0.9296,0.0,1.0,0.0,0.9822,
wikidata,qawiki,?A3∅A4,deepseek-chat,1.0,1.0,,0.347,1.0,0.9968,0.4503,1.0,1.0,0.0,0.0219,0.0,0.0133,1.0,0.9996,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,deepseek-r1:1.5b,0.0,0.1719,,0.0,0.0004,0.0,0.0,0.0001,0.0005,0.0,0.0,0.0,0.0,0.0022,0.0,0.0001,1.0,0.0002,
wikidata,qawiki,?A3∅A4,deepseek-r1:70b,0.0,1.0,,0.0,0.0173,0.0,0.0,0.0033,0.0392,0.0,0.0,0.0,0.0,0.0392,0.0,0.0033,0.9453,0.0113,
wikidata,qawiki,?A3∅A4,gemini-2.0-flash,0.7441,1.0,,1.0,1.0,0.9994,0.6641,1.0,1.0,0.0,0.0338,0.0001,0.016,1.0,0.9999,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gemini-2.5-flash,0.0,0.9947,,0.0,1.0,0.0012,0.0,0.3679,0.7077,0.0,0.0,0.0,0.0,0.7294,0.0218,0.3601,1.0,0.5,
wikidata,qawiki,?A3∅A4,gemini-2.5-pro,0.0072,1.0,,0.0016,0.9997,1.0,0.0032,0.9871,0.9981,0.0,0.0,0.0,0.0,0.9997,0.6985,0.9931,1.0,0.9952,
wikidata,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.646,1.0,,0.4439,1.0,0.9987,1.0,1.0,1.0,0.0,0.0265,0.0,0.0128,1.0,0.9994,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,0.9992,,0.0,0.7502,0.027,0.0,1.0,0.8595,0.0,0.0,0.0,0.0,0.8595,0.0448,0.566,1.0,0.6962,
wikidata,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.0,0.9867,,0.0,0.4278,0.0047,0.0,0.2366,1.0,0.0,0.0,0.0,0.0,0.5722,0.0012,0.2434,1.0,0.3555,
wikidata,qawiki,?A3∅A4,gpt-4o,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-5,0.9867,1.0,,0.9802,1.0,1.0,0.9843,1.0,1.0,0.0,1.0,0.0001,0.4253,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-5-mini,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-5-nano,0.9923,1.0,,0.9915,1.0,1.0,0.993,1.0,1.0,0.0,0.7142,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-oss:20b,0.0,0.9967,,0.0,0.6494,0.0113,0.0,0.4321,0.7709,0.0,0.0,0.0,0.0,0.779,0.033,0.4253,1.0,1.0,
wikidata,qawiki,?A3∅A4,grok-3-mini,0.0,0.9867,,0.0,0.4194,0.0009,0.0,0.2366,0.5722,0.0,0.0,0.0,0.0,1.0,0.0098,0.2122,0.9996,0.3506,
wikidata,qawiki,?A3∅A4,llama3.1:8b,0.001,1.0,,0.0003,0.9902,0.3974,0.0016,0.9795,0.9997,0.0,0.0,0.0,0.0,0.996,1.0,0.9702,1.0,0.9842,
wikidata,qawiki,?A3∅A4,o3,0.0,0.9992,,0.0,0.7634,0.0168,0.0,0.566,0.8519,0.0,0.0,0.0,0.0,0.8852,0.0586,1.0,1.0,0.7142,
wikidata,qawiki,?A4=A1|3,deepseek-chat,1.0,0.0,,0.0145,0.9573,0.6742,0.0365,0.0081,0.5679,0.0119,0.9405,0.6224,0.9508,0.9129,0.0,0.6706,0.0,0.9459,
wikidata,qawiki,?A4=A1|3,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A4=A1|3,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,0.9999,1.0,0.9999,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,
wikidata,qawiki,?A4=A1|3,gemini-2.0-flash,0.9953,0.0003,,1.0,0.9999,0.9943,0.5841,0.4194,0.9856,0.345,0.9999,0.9917,0.9998,0.9997,0.0,0.9955,0.0,0.9999,
wikidata,qawiki,?A4=A1|3,gemini-2.5-flash,0.0762,0.0,,0.0004,1.0,0.1055,0.0001,0.0,0.0762,0.0001,0.5,0.0717,0.5573,0.3746,0.0,0.0998,0.0,0.4427,
wikidata,qawiki,?A4=A1|3,gemini-2.5-pro,0.4402,0.0,,0.0144,0.9414,1.0,0.0063,0.0045,0.4388,0.003,0.9622,0.5,0.9369,0.9075,0.0,0.5806,0.0,0.9061,
wikidata,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.9832,0.0003,,0.5841,1.0,0.9981,1.0,0.4194,0.9856,0.345,1.0,0.997,1.0,1.0,0.0,0.9981,0.0,0.9997,
wikidata,qawiki,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.9974,0.0009,,0.7294,1.0,0.9985,0.7294,1.0,0.9974,0.5,1.0,0.9962,0.9999,1.0,0.0001,0.9968,0.0001,1.0,
wikidata,qawiki,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.5679,0.0,,0.0326,0.9573,0.678,0.0326,0.0081,1.0,0.01,0.9368,0.6146,0.9444,0.908,0.0,0.6641,0.0,0.9369,
wikidata,qawiki,?A4=A1|3,gpt-4o,0.9953,0.0017,,0.7878,1.0,0.9991,0.7878,0.655,0.9962,1.0,1.0,0.9989,1.0,1.0,0.0002,0.9991,0.0002,1.0,
wikidata,qawiki,?A4=A1|3,gpt-5,0.1013,0.0,,0.0005,0.617,0.0843,0.0001,0.0001,0.1058,0.0,1.0,0.0814,0.6224,0.4278,0.0,0.0925,0.0,0.5,
wikidata,qawiki,?A4=A1|3,gpt-5-mini,0.5,0.0,,0.0205,0.9635,0.6321,0.0096,0.01,0.5,0.0035,0.9599,1.0,0.9712,0.9123,0.0,0.655,0.0,0.9033,
wikidata,qawiki,?A4=A1|3,gpt-5-nano,0.0845,0.0,,0.0005,0.5573,0.111,0.0001,0.0002,0.0924,0.0,0.5,0.0607,1.0,0.383,0.0,0.1055,0.0,0.4439,
wikidata,qawiki,?A4=A1|3,gpt-oss:20b,0.0998,0.0,,0.0005,0.6673,0.162,0.001,0.0001,0.111,0.0,0.6196,0.1562,0.6641,0.5,0.0,0.1802,0.0,1.0,
wikidata,qawiki,?A4=A1|3,grok-3-mini,0.1456,0.0,,0.0011,0.7388,0.1725,0.0002,0.0001,0.151,0.0001,0.7077,0.1553,0.7243,1.0,0.0,0.2025,0.0,0.6254,
wikidata,qawiki,?A4=A1|3,llama3.1:8b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A4=A1|3,o3,0.4415,0.0,,0.0122,0.9459,0.5806,0.0063,0.0083,0.4439,0.003,0.9564,0.5,0.9414,0.8785,0.0,1.0,0.0,0.889,
wikidata,spinach,?A1=A2,deepseek-chat,1.0,0.0,,0.8042,0.9186,0.434,1.0,0.0519,0.6641,1.0,1.0,1.0,1.0,0.8316,0.0,0.998,0.0,0.6641,0.6399
wikidata,spinach,?A1=A2,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,spinach,?A1=A2,deepseek-r1:70b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,spinach,?A1=A2,gemini-2.0-flash,0.3038,0.0,,1.0,0.7443,0.1958,1.0,0.0147,0.4439,1.0,1.0,1.0,1.0,0.6224,0.0,0.9856,0.0,0.4469,0.345
wikidata,spinach,?A1=A2,gemini-2.5-flash,0.1481,0.0,,0.3714,1.0,0.1055,0.9995,0.004,0.2983,1.0,1.0,1.0,1.0,0.4439,0.0,0.9369,0.0,0.2879,0.2257
wikidata,spinach,?A1=A2,gemini-2.5-pro,0.6911,0.0,,0.8853,0.9414,1.0,1.0,0.092,0.7601,1.0,1.0,1.0,1.0,0.889,0.0,0.9998,0.0,0.7646,0.779
wikidata,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,,0.0001,0.0014,0.0,1.0,0.0,0.0004,1.0,1.0,1.0,1.0,0.0013,0.0,0.0586,0.0,0.0006,0.0
wikidata,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.973,0.0,,0.9934,0.9985,0.9481,1.0,1.0,0.978,1.0,1.0,1.0,1.0,0.9945,0.0,1.0,0.0,0.978,0.98
wikidata,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.4439,0.0,,0.6641,0.7865,0.3359,0.9999,0.0407,1.0,1.0,1.0,1.0,1.0,0.72,0.0,0.97,0.0,0.5522,0.5
wikidata,spinach,?A1=A2,gpt-4o,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0395,0.2088,0.0365,0.0,0.0,0.0,0.0,0.0,0.0
wikidata,spinach,?A1=A2,gpt-5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.9002,0.6101,0.0,0.0,0.0,0.0,0.0,0.0
wikidata,spinach,?A1=A2,gpt-5-mini,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8721,0.1684,1.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0
