new_Q_ID,dataset,Q_ID,Q1,Q2,Q3,Q4,A1,A2,A3,A4,golden_llm,golden_action,llm_rank,?A1=A2,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,idk_A1,idk_A2,idk_A3,idk_A4,n_consistent_zeroshot,n_consistent_all_actions,n_consistent_llms,overall_consistency_ratio,?A1=A2_ratio,?A1>A3_ratio,?A1>A4_ratio,?A3∅A4_ratio,?A4=A1|3_ratio,idk_A1_ratio,idk_A2_ratio,idk_A3_ratio,idk_A4_ratio,at_least_one_restriction_ratio
synthetic-50,synthetic,50,Which genera of clouds exist in meteorology?,What are the types of clouds in meteorology?,Which genera of clouds in meteorology are classified as high-level clouds?,Which genera of clouds in meteorology are not classified as high-level clouds?,"['Nimbostratus', 'Cumulus', 'Cirrostratus', 'Cirrus', 'Cumulonimbus', 'Stratocumulus', 'Altocumulus', 'Cirrocumulus', 'Stratus', 'Altostratus']","['Nimbostratus', 'Cumulus', 'Cirrostratus', 'Cirrus', 'Cumulonimbus', 'Stratocumulus', 'Altocumulus', 'Cirrocumulus', 'Stratus', 'Altostratus']","['Cirrocumulus', 'Cirrostratus', 'Cirrus']","['Nimbostratus', 'Cumulus', 'Cumulonimbus', 'Stratocumulus', 'Altocumulus', 'Stratus', 'Altostratus']",gpt-5-mini,zero-shot,2,1,1,1,1,1,0,0,0,0,4,24,11,0.3380281690140845,0.5774647887323944,0.7746478873239436,0.7887323943661971,0.8591549295774648,0.5492957746478874,0.056338028169014086,0.07042253521126761,0.2112676056338028,0.04225352112676056,0.971830985915493
synthetic-51,synthetic,51,What are the constituent states of the USA?,Which states are part of the United States of America?,What are the states of the USA located on the West Coast?,What are the states of the USA excluding those located on the West Coast?,"['Arizona', 'Georgia', 'South Dakota', 'South Carolina', 'Alaska', 'Florida', 'Michigan', 'California', 'North Dakota', 'Tennessee', 'New Hampshire', 'Arkansas', 'Montana', 'Connecticut', 'Utah', 'Idaho', 'Nevada', 'Oregon', 'Oklahoma', 'New Mexico', 'West Virginia', 'Texas', 'Wisconsin', 'Minnesota', 'Washington', 'Ohio', 'Kentucky', 'Massachusetts', 'Maine', 'Colorado', 'Delaware', 'Wyoming', 'Hawaii', 'Maryland', 'Kansas', 'Rhode Island', 'Vermont', 'Iowa', 'Pennsylvania', 'Alabama', 'Illinois', 'New York', 'Virginia', 'Mississippi', 'New Jersey', 'Indiana', 'Nebraska', 'North Carolina', 'Missouri', 'Louisiana']","['Arizona', 'Georgia', 'South Dakota', 'South Carolina', 'Alaska', 'Florida', 'Michigan', 'California', 'North Dakota', 'Tennessee', 'New Hampshire', 'Arkansas', 'Montana', 'Connecticut', 'Utah', 'Idaho', 'Nevada', 'Oregon', 'Oklahoma', 'New Mexico', 'West Virginia', 'Texas', 'Wisconsin', 'Minnesota', 'Washington', 'Ohio', 'Kentucky', 'Massachusetts', 'Maine', 'Colorado', 'Delaware', 'Wyoming', 'Hawaii', 'Maryland', 'Kansas', 'Rhode Island', 'Vermont', 'Iowa', 'Pennsylvania', 'Alabama', 'Illinois', 'New York', 'Virginia', 'Mississippi', 'New Jersey', 'Indiana', 'Nebraska', 'North Carolina', 'Missouri', 'Louisiana']","['California', 'Washington', 'Oregon']","['Arizona', 'Georgia', 'South Dakota', 'South Carolina', 'Alaska', 'Florida', 'Michigan', 'North Dakota', 'Tennessee', 'New Hampshire', 'Arkansas', 'Montana', 'Connecticut', 'Utah', 'Idaho', 'Nevada', 'Oklahoma', 'New Mexico', 'West Virginia', 'Texas', 'Wisconsin', 'Minnesota', 'Ohio', 'Kentucky', 'Massachusetts', 'Maine', 'Colorado', 'Delaware', 'Wyoming', 'Hawaii', 'Maryland', 'Kansas', 'Rhode Island', 'Vermont', 'Iowa', 'Pennsylvania', 'Alabama', 'Illinois', 'New York', 'Virginia', 'Mississippi', 'New Jersey', 'Indiana', 'Nebraska', 'North Carolina', 'Missouri', 'Louisiana']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,11,35,15,0.49295774647887325,0.9859154929577465,0.9436619718309859,0.8591549295774648,0.7746478873239436,0.6338028169014085,0.04225352112676056,0.028169014084507043,0.18309859154929578,0.04225352112676056,1.0
synthetic-52,synthetic,52,In which countries is Buddhism a majority religion?,Which countries have Buddhism as a majority religion?,Which countries have Buddhism as a majority and state religion?,Which countries have Buddhism as a majority religion but not a state religion?,"['Cambodia', 'Thailand', 'Sri Lanka', 'Mongolia', 'Laos', 'Bhutan', 'Myanmar']","['Cambodia', 'Thailand', 'Sri Lanka', 'Mongolia', 'Laos', 'Bhutan', 'Myanmar']",['Cambodia'],"['Thailand', 'Sri Lanka', 'Mongolia', 'Laos', 'Myanmar']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,15,13,0.2112676056338028,0.7464788732394366,0.8591549295774648,0.7464788732394366,0.6338028169014085,0.38028169014084506,0.07042253521126761,0.07042253521126761,0.22535211267605634,0.1267605633802817,0.9436619718309859
synthetic-53,synthetic,53,What urban areas are classified as megacities?,Which cities are considered megacities?,Which urban areas classified as megacities have a population greater than 20 million?,Which urban areas classified as megacities have a population of 20 million or less?,"['Madrid, Spain', 'Shenzhen, China', 'Cairo, Egypt', 'Istanbul, Turkey', 'Buenos Aires, Argentina', 'Dar es Salaam, Tanzania', 'Washington, D.C., United States of America', 'Suzhou, China', 'Paris, France', 'Bogotá, Colombia', 'Rio de Janeiro, Brazil', 'Mumbai, India', 'Jinan, China', 'Pune, India', 'Los Angeles, United States of America', 'Ahmedabad, India', 'Lima, Peru', 'Houston, United States of America', 'Luanda, Angola', 'Qingdao, China', 'Tianjin, China', 'Riyadh, Saudi Arabia', 'Shanghai, China', 'Hyderabad, India', 'Saint Petersburg, Russia', 'Singapore, Singapore', 'Kuala Lumpur, Malaysia', 'Beijing, China', 'Santiago, Chile', 'Guadalajara, Mexico', 'Wuhan, China', 'Bangalore, India', 'Dongguan, China', 'Philadelphia, United States of America', 'Seoul, South Korea', 'Tokyo, Japan', 'Barcelona, Spain', 'Atlanta, United States of America', 'Shenyang, China', 'Chicago, United States of America', 'Dalian, China', 'Nagoya, Japan', 'Foshan, China', 'Osaka, Japan', 'Lagos, Nigeria', 'Alexandria, Egypt', 'Miami, United States of America', 'Manila, Philippines', 'Kolkata, India', 'Belém, Brazil', 'São Paulo, Brazil', 'Hong Kong, China', 'Moscow, Russia', ""Xi'an, China"", 'Chengdu, China', 'Harbin, China', 'London, United Kingdom', 'Dallas, United States of America', 'Nanjing, China', 'Chennai, India', 'Yangon, Myanmar', 'Bangkok, Thailand', 'Guangzhou, China', 'Fukuoka, Japan', 'Toronto, Canada', 'Mexico City, Mexico', 'Chittagong, Bangladesh', 'Johannesburg, South Africa', 'Jakarta, Indonesia', 'Hangzhou, China', 'Surat, India', 'Karachi, Pakistan', 'Chongqing, China', 'Dhaka, Bangladesh', 'New York City, United States of America', 'Delhi, India', 'Tehran, Iran', 'Ho Chi Minh City, Vietnam', 'Lahore, Pakistan', 'Baghdad, Iraq', 'Kinshasa, Democratic Republic of the Congo', 'Khartoum, Sudan']","['Madrid, Spain', 'Shenzhen, China', 'Cairo, Egypt', 'Istanbul, Turkey', 'Buenos Aires, Argentina', 'Dar es Salaam, Tanzania', 'Washington, D.C., United States of America', 'Suzhou, China', 'Paris, France', 'Bogotá, Colombia', 'Rio de Janeiro, Brazil', 'Mumbai, India', 'Jinan, China', 'Pune, India', 'Los Angeles, United States of America', 'Ahmedabad, India', 'Lima, Peru', 'Houston, United States of America', 'Luanda, Angola', 'Qingdao, China', 'Tianjin, China', 'Riyadh, Saudi Arabia', 'Shanghai, China', 'Hyderabad, India', 'Saint Petersburg, Russia', 'Singapore, Singapore', 'Kuala Lumpur, Malaysia', 'Beijing, China', 'Santiago, Chile', 'Guadalajara, Mexico', 'Wuhan, China', 'Bangalore, India', 'Dongguan, China', 'Philadelphia, United States of America', 'Seoul, South Korea', 'Tokyo, Japan', 'Barcelona, Spain', 'Atlanta, United States of America', 'Shenyang, China', 'Chicago, United States of America', 'Dalian, China', 'Nagoya, Japan', 'Foshan, China', 'Osaka, Japan', 'Lagos, Nigeria', 'Alexandria, Egypt', 'Miami, United States of America', 'Manila, Philippines', 'Kolkata, India', 'Belém, Brazil', 'São Paulo, Brazil', 'Hong Kong, China', 'Moscow, Russia', ""Xi'an, China"", 'Chengdu, China', 'Harbin, China', 'London, United Kingdom', 'Dallas, United States of America', 'Nanjing, China', 'Chennai, India', 'Yangon, Myanmar', 'Bangkok, Thailand', 'Guangzhou, China', 'Fukuoka, Japan', 'Toronto, Canada', 'Mexico City, Mexico', 'Chittagong, Bangladesh', 'Johannesburg, South Africa', 'Jakarta, Indonesia', 'Hangzhou, China', 'Surat, India', 'Karachi, Pakistan', 'Chongqing, China', 'Dhaka, Bangladesh', 'New York City, United States of America', 'Delhi, India', 'Tehran, Iran', 'Ho Chi Minh City, Vietnam', 'Lahore, Pakistan', 'Baghdad, Iraq', 'Kinshasa, Democratic Republic of the Congo', 'Khartoum, Sudan']","['Cairo, Egypt: 22.2 million', 'Shanghai, China: 29.2 million', 'Delhi, India: 32.9 million', 'Mexico City, Mexico: 22.3 million', 'Beijing, China: 21.8 million', 'São Paulo, Brazil: 22.6 million', 'Mumbai, India: 21.7 million', 'Tokyo, Japan: 37.1 million', 'Dhaka, Bangladesh: 23.2 million']","['Bangalore', 'London', 'Riyadh', 'Chennai', 'Moscow', 'Hyderabad', 'Paris']",deepseek-reasoner,fixing,4,1,1,1,1,1,0,0,0,0,0,6,5,0.08450704225352113,0.5211267605633803,0.5915492957746479,0.5492957746478874,0.5492957746478874,0.22535211267605634,0.2535211267605634,0.22535211267605634,0.323943661971831,0.352112676056338,0.8309859154929577
synthetic-54,synthetic,54,Which provinces does Canada have?,What are the provinces of Canada?,Which provinces of Canada are on the Atlantic coast?,Which provinces does Canada have excluding those on the Atlantic coast?,"['Newfoundland and Labrador', 'Alberta', 'Manitoba', 'Ontario', 'Quebec', 'British Columbia', 'Nova Scotia', 'New Brunswick', 'Saskatchewan', 'Prince Edward Island']","['Newfoundland and Labrador', 'Alberta', 'Manitoba', 'Ontario', 'Quebec', 'British Columbia', 'Nova Scotia', 'New Brunswick', 'Saskatchewan', 'Prince Edward Island']","['Newfoundland and Labrador', 'Quebec', 'Nova Scotia', 'New Brunswick', 'Prince Edward Island']","['Alberta', 'Manitoba', 'Ontario', 'British Columbia', 'Saskatchewan']",gemini-2.5-pro,zero-shot,3,1,1,1,1,1,0,0,0,0,12,43,17,0.6056338028169014,0.9014084507042254,0.9577464788732394,0.9154929577464789,0.9014084507042254,0.7887323943661971,0.04225352112676056,0.028169014084507043,0.19718309859154928,0.028169014084507043,1.0
synthetic-55,synthetic,55,What planets in the Solar System are terrestrial?,Which Solar planets are classified as terrestrial planets?,Which terrestrial planets in the Solar System have moons?,Which terrestrial planets in the Solar System do not have moons?,"['Venus', 'Mars', 'Earth', 'Mercury']","['Venus', 'Mars', 'Earth', 'Mercury']","['Mars', 'Earth']","['Venus', 'Mercury']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,14,46,17,0.647887323943662,0.9295774647887324,0.9154929577464789,0.9295774647887324,0.8732394366197183,0.7887323943661971,0.014084507042253521,0.014084507042253521,0.18309859154929578,0.0,0.9859154929577465
synthetic-56,synthetic,56,Which countries have coffee among their top 5 exports?,In which states is coffee a top-5 export?,Which countries have coffee as their top export?,Which countries have coffee as a top 5 export but not their top export?,"['Uganda', 'Vietnam', 'Kenya', 'Honduras', 'Brazil', 'Costa Rica', 'Bolivia', 'Ethiopia', 'Nicaragua', 'Papua New Guinea', 'Colombia', 'Eritrea', 'Guatemala', 'Rwanda']","['Uganda', 'Vietnam', 'Kenya', 'Honduras', 'Brazil', 'Costa Rica', 'Bolivia', 'Ethiopia', 'Nicaragua', 'Papua New Guinea', 'Colombia', 'Eritrea', 'Guatemala', 'Rwanda']","['Ethiopia', 'Burundi', 'Rwanda']","['Uganda', 'Kenya', 'Costa Rica', 'Colombia', 'Cuba']",gpt-oss:20b,fixing,16,1,1,1,1,1,0,0,0,0,0,1,1,0.014084507042253521,0.323943661971831,0.704225352112676,0.6901408450704225,0.43661971830985913,0.2112676056338028,0.28169014084507044,0.5070422535211268,0.4507042253521127,0.3380281690140845,0.8591549295774648
synthetic-57,synthetic,57,What are the main toppings of a Hawaiian pizza?,What toppings does a Hawaiian pizza have?,What are the vegetarian toppings of a Hawaiian pizza?,What are the meat toppings of a Hawaiian pizza?,"['pineapple', 'ham']","['pineapple', 'ham']",['pineapple'],['ham'],gpt-5-nano,zero-shot,5,1,1,1,1,1,0,0,0,0,1,19,14,0.2676056338028169,0.6056338028169014,0.647887323943662,0.6197183098591549,0.8873239436619719,0.4507042253521127,0.07042253521126761,0.056338028169014086,0.28169014084507044,0.08450704225352113,1.0
synthetic-58,synthetic,58,Which musical instruments typically appear in the string section of an orchestra?,What instruments are most commonly used in an orchestra's string section?,What hand-held instruments are most commonly used in an orchestra's string section?,What instruments most commonly used in an orchestra's string section are not hand-held?,"['double bass', 'viola', 'violoncello', 'violin']","['double bass', 'viola', 'violoncello', 'violin']","['viola', 'violin']","['violoncello', 'double bass']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,12,10,0.16901408450704225,0.6338028169014085,0.676056338028169,0.6056338028169014,0.676056338028169,0.36619718309859156,0.028169014084507043,0.056338028169014086,0.2112676056338028,0.08450704225352113,0.9014084507042254
synthetic-59,synthetic,59,What novels received the Hugo Award for Best Novel?,Which novels won the Hugo Award for Best Novel?,Which novels with multiple authors won the Hugo Award for Best Novel?,Which single-author novels won the Hugo Award for Best Novel?,"['1958: The Big Time by Fritz Leiber', '2011: Blackout and All Clear by Connie Willis', '2014: Ancillary Justice by Ann Leckie', '2004: Paladin of Souls by Lois McMaster Bujold', '2007: Rainbows End by Vernor Vinge', '2017: The Obelisk Gate by N. K. Jemisin', '2010: The Windup Girl by Paolo Bacigalupi and The City and the City by China Miéville', ""1955: They'd Rather Be Right by Mark Clifton and Frank Riley"", '1962: Stranger in a Strange Land by Robert A. Heinlein', '1968: Lord of Light by Roger Zelazny', '1985: Neuromancer by William Gibson', '1976: The Forever War by Joe Haldeman', '1975: The Dispossessed by Ursula K. Le Guin', '1965: The Wanderer by Fritz Leiber', '2022: A Desolation Called Peace by Arkady Martine', '1980: The Fountains of Paradise by Arthur C. Clarke', '1972: To Your Scattered Bodies Go by Philip José Farmer', '1987: Speaker for the Dead by Orson Scott Card', '2019: The Calculating Stars by Mary Robinette Kowal', '1970: The Left Hand of Darkness by Ursula K. Le Guin', '1953: The Demolished Man by Alfred Bester', '2005: Jonathan Strange and Mr Norrell by Susanna Clarke', '1984: Startide Rising by David Brin', '2001: Harry Potter and the Goblet of Fire by J. K. Rowling', '1998: Forever Peace by Joe Haldeman', '1994: Green Mars by Kim Stanley Robinson', '2003: Hominids by Robert J. Sawyer', '2021: Network Effect by Martha Wells', '1973: The Gods Themselves by Isaac Asimov', '1981: The Snow Queen by Joan D. Vinge', '1979: Dreamsnake by Vonda N. McIntyre', '1990: Hyperion by Dan Simmons', '1963: The Man in the High Castle by Philip K. Dick', '1977: Where Late the Sweet Birds Sang by Kate Wilhelm', ""2008: The Yiddish Policemen's Union by Michael Chabon"", '1961: A Canticle for Leibowitz by Walter M. Miller Junior', '2009: The Graveyard Book by Neil Gaiman', '1982: Downbelow Station by C. J. Cherryh', '2000: A Deepness in the Sky by Vernor Vinge', '1956: Double Star by Robert A. Heinlein', '1991: The Vor Game by Lois McMaster Bujold', '1974: Rendezvous with Rama by Arthur C. Clarke', '1966: Dune by Frank Herbert', '2006: Spin by Robert Charles Wilson', '1993: A Fire Upon the Deep by Vernor Vinge', '1989: Cyteen by C. J. Cherryh', '2013: Redshirts by John Scalzi', '1997: Blue Mars by Kim Stanley Robinson', '2024: The Saint of Bright Doors by Vajra Chandrasekera', '2018: The Stone Sky by N. K. Jemisin', '1967: The Moon Is a Harsh Mistress by Robert A. Heinlein', '1996: The Diamond Age by Neal Stephenson', '1969: Stand on Zanzibar by John Brunner', '1999: To Say Nothing of the Dog by Connie Willis', '1960: Starship Troopers by Robert A. Heinlein', ""1983: Foundation's Edge by Isaac Asimov"", '1992: Barrayar by Lois McMaster Bujold', '2020: A Memory Called Empire by Arkady Martine', '1988: The Uplift War by David Brin', '1959: A Case of Conscience by James Blish', '2015: The Three Body Problem by Liu Cixin', '1995: Mirror Dance by Lois McMaster Bujold', ""1986: Ender's Game by Orson Scott Card"", '2016: The Fifth Season by N. K. Jemisin', '1971: Ringworld by Larry Niven', '2023: Nettle and Bone by T. Kingfisher', '1964: Way Station by Clifford D. Simak', '1978: Gateway by Frederik Pohl', '2012: Among Others by Jo Walton', '2002: American Gods by Neil Gaiman']","['1958: The Big Time by Fritz Leiber', '2011: Blackout and All Clear by Connie Willis', '2014: Ancillary Justice by Ann Leckie', '2004: Paladin of Souls by Lois McMaster Bujold', '2007: Rainbows End by Vernor Vinge', '2017: The Obelisk Gate by N. K. Jemisin', '2010: The Windup Girl by Paolo Bacigalupi and The City and the City by China Miéville', ""1955: They'd Rather Be Right by Mark Clifton and Frank Riley"", '1962: Stranger in a Strange Land by Robert A. Heinlein', '1968: Lord of Light by Roger Zelazny', '1985: Neuromancer by William Gibson', '1976: The Forever War by Joe Haldeman', '1975: The Dispossessed by Ursula K. Le Guin', '1965: The Wanderer by Fritz Leiber', '2022: A Desolation Called Peace by Arkady Martine', '1980: The Fountains of Paradise by Arthur C. Clarke', '1972: To Your Scattered Bodies Go by Philip José Farmer', '1987: Speaker for the Dead by Orson Scott Card', '2019: The Calculating Stars by Mary Robinette Kowal', '1970: The Left Hand of Darkness by Ursula K. Le Guin', '1953: The Demolished Man by Alfred Bester', '2005: Jonathan Strange and Mr Norrell by Susanna Clarke', '1984: Startide Rising by David Brin', '2001: Harry Potter and the Goblet of Fire by J. K. Rowling', '1998: Forever Peace by Joe Haldeman', '1994: Green Mars by Kim Stanley Robinson', '2003: Hominids by Robert J. Sawyer', '2021: Network Effect by Martha Wells', '1973: The Gods Themselves by Isaac Asimov', '1981: The Snow Queen by Joan D. Vinge', '1979: Dreamsnake by Vonda N. McIntyre', '1990: Hyperion by Dan Simmons', '1963: The Man in the High Castle by Philip K. Dick', '1977: Where Late the Sweet Birds Sang by Kate Wilhelm', ""2008: The Yiddish Policemen's Union by Michael Chabon"", '1961: A Canticle for Leibowitz by Walter M. Miller Junior', '2009: The Graveyard Book by Neil Gaiman', '1982: Downbelow Station by C. J. Cherryh', '2000: A Deepness in the Sky by Vernor Vinge', '1956: Double Star by Robert A. Heinlein', '1991: The Vor Game by Lois McMaster Bujold', '1974: Rendezvous with Rama by Arthur C. Clarke', '1966: Dune by Frank Herbert', '2006: Spin by Robert Charles Wilson', '1993: A Fire Upon the Deep by Vernor Vinge', '1989: Cyteen by C. J. Cherryh', '2013: Redshirts by John Scalzi', '1997: Blue Mars by Kim Stanley Robinson', '2024: The Saint of Bright Doors by Vajra Chandrasekera', '2018: The Stone Sky by N. K. Jemisin', '1967: The Moon Is a Harsh Mistress by Robert A. Heinlein', '1996: The Diamond Age by Neal Stephenson', '1969: Stand on Zanzibar by John Brunner', '1999: To Say Nothing of the Dog by Connie Willis', '1960: Starship Troopers by Robert A. Heinlein', ""1983: Foundation's Edge by Isaac Asimov"", '1992: Barrayar by Lois McMaster Bujold', '2020: A Memory Called Empire by Arkady Martine', '1988: The Uplift War by David Brin', '1959: A Case of Conscience by James Blish', '2015: The Three Body Problem by Liu Cixin', '1995: Mirror Dance by Lois McMaster Bujold', ""1986: Ender's Game by Orson Scott Card"", '2016: The Fifth Season by N. K. Jemisin', '1971: Ringworld by Larry Niven', '2023: Nettle and Bone by T. Kingfisher', '1964: Way Station by Clifford D. Simak', '1978: Gateway by Frederik Pohl', '2012: Among Others by Jo Walton', '2002: American Gods by Neil Gaiman']","[""1955: They'd Rather Be Right by Mark Clifton and Frank Riley""]","['Cyteen', 'The Diamond Age', 'The Calculating Stars', ""Foundation's Edge"", 'Spin', 'The Snow Queen', 'Fahrenheit 451', 'Rainbows End', 'The Wanderer', 'Double Star', 'Rendezvous with Rama', 'Harry Potter and the Goblet of Fire', 'Jonathan Strange & Mr Norrell', 'Nettle & Bone', 'The Gods Themselves', 'Where Late the Sweet Birds Sang', 'The Uplift War', 'A Memory Called Empire', 'A Canticle for Leibowitz', 'Startide Rising', 'Stand on Zanzibar', 'The Left Hand of Darkness', ""Ender's Game"", 'To Your Scattered Bodies Go', 'Doomsday Book', 'Forever Peace', 'This Immortal', 'Downbelow Station', 'Neuromancer', 'Hyperion', 'A Fire Upon the Deep', 'Starship Troopers', 'The Man in the High Castle', 'Ancillary Sword', 'The Kaiju Preservation Society', ""The Yiddish Policemen's Union"", 'The Big Time', 'A Desolation Called Peace', 'Network Effect', 'The Obelisk Gate', 'The Demolished Man', 'The 3 Body Problem', 'Dune', 'Speaker for the Dead', 'A Case of Conscience', 'American Gods', 'The Forever War', 'Mirror Dance', 'Stranger in a Strange Land', 'A Deepness in the Sky', 'Hominids', 'Lord of Light', 'Among Others', 'The Vor Game', 'Way Station', 'Blackout/All Clear', 'Ancillary Justice', 'Dreamsnake', 'Ringworld', 'The Moon Is a Harsh Mistress', 'Blue Mars', 'The 5th Season', 'Green Mars', 'The Stone Sky', 'The City & the City', 'The Dispossessed', 'The Fountains of Paradise', 'Gateway', 'To Say Nothing of the Dog', 'Paladin of Souls', 'Barrayar']",deepseek-reasoner,fixing,4,1,1,1,1,1,0,0,0,0,0,3,3,0.04225352112676056,0.4788732394366197,0.5774647887323944,0.5492957746478874,0.7746478873239436,0.2112676056338028,0.36619718309859156,0.29577464788732394,0.4647887323943662,0.29577464788732394,0.971830985915493
